ee_name,freq
"MOSKOVITS, DAVID",1
"MOTOROLA, INC., A CORP. OF DE",1
"MPATH INTERACTIVE, INC.",1
MPM ASSET MANAGEMENT INVESTORS 2001 LLC,1
MPM BIOVENTURE GMBH & CO. PARALLEL-BETEILIGUNGS KG,1
"MPM BIOVENTURES II, L.P.",1
"MPM BIOVENTURES II-QP, L.P.",1
"MTERRA VENTURES, LLC",1
"MUELLER, JERRY K., JR., AND SMITH, GERALD L., 69 EAST WILSON BRIDGE ROAD, STE 103, WORTHINGTON, OH 43085",1
"MUFG BANK, LTD., AS ADMINISTRATIVE AGENT",1
"MULDER, JERRY",1
MULHOLLAND SA LLC,1
"MULLER, THEO W.",1
"MULTI-TECH SYSTEMS, INC.",1
MURCHINSON VENTURE CREDIT LLC,1
MUSTANG MEZZANINE FUND LP,1
"MVP GLOBAL, LLC",1
"MW POST ADVISORY GROUP, LLC, AS AGENT",1
"MXR ASSOCIATES, A MICHIGAN CO-PARTNERSHIP",1
"N.A., BMO HARRIS B",1
NAICONS S.C.A.R.L.,1
NANOGRAM DEVICES CORPORATION,1
NANT CAPITAL LLC,1
NANTUCKET INVESTMENTS LIMITED,1
"NASH, STEPHEN P",1
"NATIONAL ACCEPTANCE COMPANY OF CALIFORNIA, A CA CORP.",1
NATIONAL BANK OF CANADA NEW YORK BRANCH,1
NATIONAL BANK OF COMMERCE,1
"NATIONAL CITY COMMERCIAL FINANCE, INC.",1
NATIONAL FINANCIAL SERVICES/ FIDELITY INVESTMENTS CUSTODIAN FBO STEVEN E. SCHAEFER IRA,1
NATIONAL PASTEURIZED EGGS LLC,1
NATIONAL SEMICONDUCTOR,1
NATIONS CREDIT COMMERCIAL CORPORATION,1
"NATIONSBANK OF FLORIDA, N.A.",1
"NATIONSBANK, N.A. AS COLLATERAL AGENT",1
"NATIONSBANK, NA (FORMERLY KNOWN AS NATIONSBANK, NATIONAL ASSOCIATION)",1
"NATIONSBANK,N.A. (SOUTH)",1
"NATIONSCREDIT COMMERCIAL CORPORATION, THROUGH IS NATIONSCREDIT COMMMERCIAL FUNDING DIVISION",1
NATURAL CONVERGENCE INC.,1
"NATWEST USA CREDIT CORP., AS AGENT",1
"NBC BANK-SAN ANTONIO, NATIONAL ASSOCIATION (FORMERLY KNOWN AS NATIONAL BANK OF COMMERCE OF SAN ANTONIO), 430 SOLEDAD, SAN ANTONIO, TEXAS 78205",1
NCNB TEXAS NATIONAL BANK,1
"NCNB TEXAS NATIONAL BANK, TRUSTEE",1
NEDSCHROEF SCHROZBERG GMBH,1
"NEOMEDIA TECHNOLOGIES, INC.",1
NEOPHOTONICS CORPORATION,1
"NETAPP, INC.",1
NETBREEDERS LLC,1
"NETRATINGS, INC.",1
NEVILLE DEVELOPMENT COMPANY,1
"NEW ENTERPRISE ASSOCIATES VII, LIMITED PARTNERSHIP",1
"NEW HEALTH CAPITAL PARTNERS MANAGEMENT LP, AS ADMINISTRATIVE AGENT",1
"NEW STREAM SECURED CAPITAL, L.P.",1
"NEW YORK LIFE CAPITAL PARTNERS II, L.P.",1
"NEWSPRING MEZZANINE CAPITAL II, L.P.",1
"NEWSTAR FINANCIAL, INC., AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",1
"NEXTALARM MONITORING SERVICES, INC.",1
"NGEN III, L.P.",1
"NICKOLL, BENJAMIN E.",1
NIPPON ENTERPRISE DEVELOPMENT CORP.,1
NJEDA,1
NORDEA BANK DANMARK A/S,1
NORDIC TRUSTEE & AGENCY AB (PUBL),1
"NORMAN ENTERPRISES, INC.",1
"NORTH AMERICA VENTURE FUND II, L.P. AS COLLATERAL AGENT",1
"NORTH AMERICAN PHILIPS CORPORATION, A CORP OF DE",1
"NORTH AMERICAN SCIENCE ASSOCIATES, INC.",1
NORTH ATLANTIC VENTURE FUND,1
"NORTH HAVEN CREDIT PARTNERS II L.P., AS ADMINISTRATIVE AGENT",1
NORTHERN TRUST BANK/O'HARE N.A.,1
"NORTHSTAR BIOTECH GROUP, LLC",1
"NORWEST BANK ARIZONA, N.A.",1
"NORWEST BANK IOWA, NATIONAL ASSOCIATION",1
NORWEST BANK MINNESOTA,1
NORWEST BANK MINNESOTA N.A.,1
"NORWEST BANK MINNESOTA, N.A. AS AGENT FOR QUANTUM PARTNERS LDC AND QUOTA FUND, N.V.",1
"NORWEST BANK MONTANA, N.A.",1
"NORWEST BANK OF MINNESOTA, N.A.",1
"NORWEST BANK, ARIZONA, NATIONAL ASSOCIATION",1
"NORWEST BUSINESS CREDIT, INC. A MN CORPORATION",1
"NQP SPV II, L.P., AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",1
NSF I LLC,1
"NXT CAPITAL SBIC, LP",1
"NXT CAPITAL, LLC",1
"O'DONNELL, DENNIS",1
"OAK INVESTMENT PARTNERS IX, L.P.",1
"OAK IX AFFILIATES FUND, L.P.",1
"OAK IX AFFILIATES FUND-A, L.P.",1
"OAKES, FITZWILLIAMS & CO. LIMITED",1
"OAKES, FITZWILLIAMS & CO. LIMITED AS AGENT FOR CERTAIN LENDERS",1
"OAKTREE CAPITAL MANAGEMENT, LLC",1
"OBSIDIAN AGENCY SERVICES, INC., AS AGENT",1
"OCEAN II PLO, LLC",1
"OCM FIE, LLC, AS ADMINISTRATIVE AGENT",1
OLD KENT BANK,1
"ONEWEST BANK, FSB",1
"OPTHALMIC RESEARCH GROUP INTERNATIONAL CORP., A CORP. OF DE",1
OPUS 5949 LLC,1
"OPUS 5949, LLC",1
"OPUS 5959, LLC F/K/A TIE INVESTORS, LLC",1
ORACEUTICAL INNOVATIVE PROPERTIES LLC,1
ORBITER FUND LTD.,1
"ORDOWER, LAWRENCE, MR.",1
ORGAPACK GMBH,1
ORIX FINANCE CORP I,1
ORIX USA CORPORATION,1
"ORIX VENTURE FINANCE, LLC",1
"ORTHO-MCNEIL-JANSSEN PHARMACEUTICALS, INC.",1
"OSIRIS THERAPEUTICS, INC.",1
"OSTEOTECH, INC.",1
"OTSUKA HOLDINGS CO., LTD.",1
"OTSUKA MEDICAL DEVICES CO., LTD.",1
"OVONYX, INC.",1
OWENS CORNING,1
"OXFORD FINANCE CORPORATION, AS AGENT",1
P.C.H. INTERNATIONAL,1
"PACIFIC BUSINESS FUNDING, A DIVISION OF CUPERTINO NATIONAL BANK",1
"PACIFIC GROWTH EQUITIES, INC.",1
PACIFIC WESTERN BANK D/B/A PACIFIC WESTERN BUSINESS FINANCE,1
PACTIV CORPORATION,1
PALL EUROPE LTD.,1
PALO ALTO RESEARCH CENTER INCORPORATED,1
"PANDORA SELECT PARTNERS, L.P.",1
PARADIGM CAPITAL PARTNERS LIMITED,1
"PARAMOUNT CAPITALS, INC.",1
"PARIBAS, CHICAGO BRANCH",1
PARK STATE BANK,1
"PARKE, DAVIS & COMPANY, A MI CORP.",1
"PARSONS, CHARLES F.",1
PARTNERS FOR GROWTH,1
"PASSARETTI, ZACHARY, MD",1
PATHLIGHT CAPITAL FUND I LP,1
"PATTON, JOHN B.",1
"PAUDENTIAL INSURANCE COMPANY OF AMERICA., THE",1
PAUL ROYALTY FUND HOLDINGSS II,1
"PAULSON, PHOTIOS T.",1
"PAYPAL, INC.",1
PBLM ADVT LLC,1
PEARL STREET L.P.,1
"PEGASUS CAPITAL II, L.P.",1
"PEH WORLDWIDE HOLDING, LLC, A DELAWARE LIMITED LIABILITY CO.",1
"PENINSULA BANK BUSINESS FUNDING, A DIVISION OF THE PRIVATE BANK OF THE PENINSULA",1
"PENTECH FINANCIAL SERVICES, INC.",1
"PEQUOT OFFSHORE PRIVATE EQUITY PARTNERS III, L.P.",1
"PEQUOT PRIVATE EQUITY FUND III, L.P.",1
"PEQUOT PRIVATES EQUITY FUND III, L.P.",1
"PERCEPTIVE CREDIT HOLDINGS II, LP, AS THE ADMINISTRATIVE AGENT",1
PERK.COM INC.,1
"PERRIN, DONALD",1
"PFIZER INC., 235 EAST 42ND ST., NEW YORK, NY 10017 A CORP. OF DE",1
PHARMACIA & UPJOHN COMPANY,1
"PHARMACIA, INC.",1
PHASE FORWARD INCORPORATED,1
"PHILADELPHIA NATIONAL BANK, THE, BROAD AND CHESTNUT STREETS, PHILADELPHIA, PA. 19101",1
"PHILLIPS, STEVEN",1
PIERRE HOCHULI,1
"PINEY LAKE OPPORTUNITIES ECI MASTER FUND LP, AS AGENT",1
PINNACLE BANK,1
PIPESTREAM B.V.,1
PITANGO VENTURE CAPITAL FUND III (USA) L.P..,1
PITANGO VENTURE CAPITAL FUND III (USA) LP,1
PITNEY BOWES INC.,1
"PITTSBURGH NATIONAL BANK, A NATIONAL BANKING ASSOCIATION",1
"PIVOTAL INVESTMENT PARTNERS I, L.P.",1
"PLANETWEB, INC.",1
PLANNING SYSTEMS INCORPORATED,1
PLIANT SOLUTION CORPORATION,1
PMP PARTNERS LLC,1
PNC AGENT NATIONAL ASSOCIATION,1
"PNC BANK, A NATIONAL ASSOCIATION (AS ADMINISTRATIVE AGENT)",1
"PNC BANK, N.A., AGENT",1
"PNC BANK, NATIONAL ASSOC.",1
"PNC BANK, NATIONAL ASSOCIATION AND FIRST UNION NATIONAL BANK",1
"PNC BANK, NATIONAL ASSOCIATION D/B/A VENTURE BANK @ PNC",1
"PNC BANK, NATIONAL ASSOCIATIONS",1
"PNC BANK, OHIO, N.A.",1
"PNC CAPITAL CORP., A DE CORP.",1
"POFF, CLIFFORD A.",1
"POGREBINSKY, VICTOR",1
"POGUE, SHERRI L., AS AGENT FOR PATENTSMITH CORPORATION, JOHN R. BENEFIELD, NEAL COOPER, MICHAEL J. DOBIE, CARL JAY DOUGHERTY, JANEEN FERTITTA, GWEN B. IRWIN, LYNCH INVESTMENT COMPANY, HARRY H. LYNCH, WILLIAM W. LYNCH, JR., KAYLE S. MILLER,ROBERT NORRIS, SARA PALISI, SHERRI L. POGUE AND BRUCE L. WLSON",1
POINTSTATE FUND LP,1
"POLARIS INDUSTRIES, INC.",1
POLAROID CORPORATION,1
POLSINELLI LLP,1
POLYONE CORPORATION,1
PONTIFAX MEDISON FINANCE LIMITED PARTNERSHIP,1
"POST-NEWSWEEK EDUCATION, INC.",1
"POWELL, JEFFREY D.",1
"POWELL, MARK",1
POWERLIGHT CORPORATION,1
"POWERS, LAIRD",1
"PPQ INVESTORS, A MICHIGAN CO-PARTNERSHIP",1
"PREMIER LASER SYSTEMS, INC.",1
PRESIDENT (BVI) INTERNATIONAL INVESTMENT HOLDINGS LTD.,1
PRESIDENT AND FELLOWS OF HARVARD COLLEGE,1
"PRESIDIO MANAGEMENT GROUP VIII, L.L.C.",1
PRIDES CAPITAL PARTNERS CA LLC,1
PRIMARY BANK,1
PRODELIN CORPORATION,1
"PRODUCE LASER TECHNOLOGIES, LLC",1
"PROFUTURES BRIDGE CAPTIAL FUND, L.P.",1
PROGRESS RAIL SERVICES INC.,1
"PROSPECT CAPITAL CORPORATION, SECOND LIEN HOLDER",1
PROSPERAN BANK,1
PRUDENT BEAR FUND INC.,1
"PS PHARMACEUTICALS, INC.",1
PTT GLOBAL CHEMICAL PUBLIC COMPANY LIMITED,1
"PUCCI & ASSOCIATES OF FLORIDA, INC.",1
PUMPKIN LTD.,1
PYXIS CORPORATION,1
"QC OPTICS, INC.",1
"QUICKIE DESIGNS, INC.",1
"RAI, AJITESH",1
"RAPID CAST, INC.",1
"RBS CITIZENS BUSINESS CAPITAL, A DIVISION OF RBS ASSET FINANCE, INC., AS AGENT",1
"RBS CITIZENS, NATIONAL ASSOCIATION AS ADMINISTRATIVE AGENT AND LENDER",1
"REBUILDING SERVICE, INC.",1
"RECAP HOLDINGS, LLC",1
"RECYCLING SCIENCES INTERNATIONAL, INC., A CORP. OF IL",1
"RED HAT, INC.",1
"RED RIVER RESOURCES, INC.",1
REGAL BELOIT AUSTRALIA PTY LTD,1
"REGENMEDTX, LLC",1
"REGIMENT CAPITAL SPECIAL SITUATIONS FUND IV, L.P., AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",1
REGIONS BANK AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT,1
"REGIONS, AS COLLATERAL AGENT",1
"REMOBILE, INC.",1
"RENEWABLE POWER RESOURES, LLC",1
REQUISITE TECHNOLOGY INC.,1
"RESERVOIR CAPITAL PARTNERS, L.P.",1
"RESERVOIR CAPITAL PARTNERS, L.P., AS ADMINISTRATIVE AGENT",1
"REVOLUTION CAPITAL, LLC",1
"REXNORD INC., 3500 FIRST WISCONSIN CENTER, MILWAUKEE, WIS. 53202 A WIS CORP.",1
"RGP PHARMACAP, LLC",1
"RHOADS, GEOFFREY",1
"RHONE GROUP L.L.C., AS ADMINISTRATIVE AGENT",1
"RICHARDS-WILCOX, INC.",1
"RIEDER, RALPH",1
"RIL USA, INC.",1
"RINDERKNECHT, THOMAS",1
"RIVERAIN EQUITY INVESTMENTS III, LLC",1
"RIVERSIDE CAPITAL APPRECIATION FUND, L.P.",1
RIVERWAY BANK,1
"ROBB, WALTER L.",1
ROBBINS GELLER RUDMAN & DOWD LLP,1
ROBERT D. BATTIS,1
ROBERTS LABORATORIES INC,1
ROCKBRIDGE COMMERCIAL BANK,1
"ROCKY MOUNTAIN MEZZANINE FUND II, L. P.",1
ROLLS-ROYCE PLC,1
ROOS ACQUISITION CORPORATION,1
"ROSENZWIG, WALTER",1
"ROTHBLUM, LISA",1
"ROTHMAN, KENNETH",1
ROYAL BANK CAPITAL CORPORATION,1
"ROYAL BANK OF CANADA, AS FIRST LIEN AGENT",1
"ROYAL BANK OF CANADA, AS SECOND LIEN AGENT",1
"ROYAL BANK OF CANADA, THE",1
ROYNAT BUSINESS CAPITAL INC.,1
"RT HOLDINGS III WG (US), LP SCS",1
RUNNING DEER FOUNDATION,1
RUNNING DEER TRUST,1
"RUSTIC CANYON VENTURES III, L.P.",1
"RUSTIC CANYON VENTURES SBIC, L.P.",1
RYLEIGH GORMAN TRUST,1
S3 INCORPORATED,1
"S3I, LLC",1
"SAFEGUARD SCIENTIFICS (DELAWARE), INC.,",1
SAFETY-KLEEN CORPORATION,1
"SAGEVIEW CAPITAL MASTER, L.P., AS COLLATERAL AGENT",1
SALEM FIVE CENTS SAVINGS BANK,1
"SAND HILL VENTURE DEBT III, LLC",1
"SANDLER CAPITAL PARTNERS IV., L.P.",1
SANDY SPRING BANK,1
SANOFI-SYNTHELABO,1
SARAH G. KURZON 2001 REVOCABLE TRUST,1
"SARCOS GROUP, A UT LIMITED PARTNERSHIP",1
SAUDI INTERNATIONAL BANK,1
"SBM WAGENEDER GESELLSCHAFT M.B.H., MATZINGTHALSTRASSE 21, A-4663 LAAKIRCHEN, AUSTRIA",1
"SCARAB HOLDINGS, LLC",1
SCHERING EKTIENGESELLSCHAFT,1
"SCHLESINGER, MICHAEL",1
SCHLUMBERGER HOLDINGS LIMITED,1
SCHLUMBERGER TECHNOLOGY CORPORATION,1
"SCHREIBER, MICHAEL",1
"SCHULIGER, BRIAN E",1
"SCHUTZMAN, PHYLLIS AND SCHUTZMAN, JEFFREY",1
"SCHWARTZ, KARSIF & CO., P.C.",1
"SCHWARZ, RICHARD T",1
"SCHWEGMAN, LUNDBERG& WOESSNER, P.A.",1
SCITEX VISION LTD.,1
SCOVILL FASTENERS INC.,1
"SEACOAST CAPITAL PARTNERS II, L.P.",1
"SEACOAST CAPITAL PARTNERS III, L.P.",1
SEACOAST CAPITAL PARTNERS LIMITED PARTNERSHIP,1
SECURANT BANK & TRUST,1
SECURED PARTY: KEYBANK NATIONAL ASSOCIATION,1
SECURITY PACIFIC BUSINESS CREDIT INC. A DE CORPORATION,1
"SECURITY PACIFIC BUSINESS CREDIT INC., (SPBC), A CORP. OF DE.",1
"SECURITY PACIFIC BUSINESS CREDIT, INC.",1
"SELBY,HOWARD W. III",1
"SELL, JEFFREY P.",1
"SELWAY PARTNERS, LLC",1
"SEMTECH CORPORATION, AS ADMINISTRATIVE AGENT",1
"SEQUA CAPITAL CORPORATION, A NY CORP.",1
"SHAHADE, LORETTA M",1
"SHAWMUT BANK, NA",1
"SHAWMUT CAPITAL CORPORATION, AS AGENT",1
"SHAWMUT COMMUNITY BANK, N.A.",1
"SHELDON & MAK, INC.",1
SHERING AKTIENGESELLSCHAFT,1
"SHERMAN, LEN",1
"SHOOK, TOM",1
SHREM FUDIM KELNER - TRUST COMPANY LTD.,1
SHREM FUDIM KELNER TRUST COMPANY LTD.,1
"SI VENTURE FUND II, L.P.",1
"SIDEL, INC.",1
SIEMENS AKTIENGESELLSCHAFT,1
SIEMENS DEMATIC CORP.,1
SIERRA NEVADA CORPORATION,1
"SIERRA VENTURES ASSOCIATES VII, LLC, AS NOMINEE FOR ITS MEMBERS",1
"SIERRA VENTURES ASSOCIATES VIII, LLC, AS NOMINEE FOR ITS MEMBERS",1
"SIERRA VENTURES VII, L.P.",1
"SIERRA VENTURES VIII-A, L.P.",1
"SIERRA VENTURES VIII-B, L.P.",1
SIGNAL TECHNOLOGY CORPORATION AND SIGNAL TECHNOLOGY SALES CORPORATION,1
SIGNATURE 5 L.P. C/O JOHN HANCOCK LIFE INSURANCE COMPANY,1
SIGNATURE 7 L.P. C/O JOHN HANCOCK LIFE INSURANCE COMPANY,1
"SILICON VALLEY BRIDGE BANK, N.A.",1
SILICON VALLEY EAST,1
SILVER FINANCE LLC,1
"SILVER POINT FINANCE LLC, AS SUCCESSOR ADMINISTRATIVE AGENT",1
SIMDESK ACQUISITION CORP.,1
"SIMMONDS PRECISION PRODUCTS, INC.",1
"SIMON STERTZER FAMILY TRUST, THE",1
SINGER CHILDREN'S MANAGEMENT TRUST C/O ROMULUS HOLDINGS INC.,1
"SIROCCO THERAPEUTICS, INC.",1
"SIRROM CAPITAL, L.P.",1
"SIRROM PARTNERS, L.P.",1
"SIRRON CAPITAL CORPORATION, A TENNESSEE CORP.",1
"SJC DLF II-A, LLC",1
SK INC.,1
"SKC CO., LTD., AS AGENT",1
"SKINMEDICA, INC.",1
"SLM INTERNATIONAL, INC.",1
SMI HOLDING LLC,1
"SMITH, ALAN L.",1
"SMITH, NATHANIEL",1
SOCIETE INNOVATECH DU GRAND MONTREAL,1
SOFTBANK U.S. VENTURE VI L.P.,1
SOLA LTD,1
SOLA LTD C/O SOLUS ALTERNATIVE ASSET MANAGEMENT LP,1
"SOLAR COMMUNICATIONS, INC.",1
SOLSTICE CAPITAL II LIMITED PARTNERSHIP,1
"SORELLE, CARROLL V.",1
"SORENSON, MAX E.",1
SOUTH AFRICAN NUCLEAR ENERGY CORPORATION LIMITED,1
SOUTH SHORE BANK,1
"SOUTH SHORE BANK, MASSACHUSETTS BANKING CORP.",1
"SOUTH TRUST BANK OF ALABAMA, NATIONAL ASSOCIATION",1
SOUTHERN CALIFORNIA,1
SOUTHERN CALIFORNIA EDISON COMPANY,1
"SOUTHTRUST BANK, N.A., AS AGENT",1
"SOUTHTRUST BANK, N.A., AS AGENT FOR ITSELF AND LENDERS",1
"SOVEREIGN BANK, N.A.",1
"SPACEDEV, INC.",1
"SPACELABS HEALTHCARE, LLC",1
"SPACELABS MEDICAL, INC.",1
"SPACEVEST II, L.P.",1
"SPECTRA-TECH, INC. A DE CORPORATION",1
SPECTRAGRAPHICS CORPORATION,1
"SPREI, ELI INZLICHT",1
"SPROUT CAPITAL VI, L.P.",1
"SPROUT CAPITAL VI, L.P. SPROUT CAPITAL V",1
"ST. CLOUD INVESTMENTS, LTD",1
ST. PAUL AND MARINE INSURANCE COMPANY,1
ST. PAUL PROGRESS CORPORATION,1
"STAC SOFTWARE, INC.",1
"STADARD FIRE INSURANCE COMPANY C/O AETNA, JACOBS & RAMO",1
"STANCHART BUSINESS CREDIT, 55 EAST MONROE STREET, CHICAGO, IL., 60603, A CORP OF CA.",1
"STANDARD FIRE INSURANCE COMPANY C/O AETNA, JACOBS & RAMO",1
"STANDARD REGISTER COMPANY, THE",1
"STAR BANK, N.A.",1
"STARBOARD ACQUISITION SUB, LLC",1
"STATE CORPORATION ""RUSSIAN CORPORATION OF NANOTECHNOLOGIES""",1
"STATE OF CALIFORNIA, INTEGRATED WASTE MANAGEMENT BOARD",1
STATE STREET BANK & TRUST CORPORATE TRUST DEPT.,1
STATE STREET BANK AND TRUST COMPANY AS TRUSTEE,1
"STEEL CITY CAPITAL FUNDING, LLC",1
"STELLUS CAPITAL INVESTMENT CORPORATION, AS ADMINISTRATIVE AGENT",1
STEPHANIE A. GALLO FAMILY TRUST OF 1990,1
"STEPHEN J. WEISS, M.D.",1
"STEPHEN W. FRANKEL, AGENT FOR ""HOLDERS""",1
STEREOGRAPHICS CORPORATION,1
"STERLING TECHNOLOGY PARTNERS, LLC",1
"STG RESIDUAL, INC. (FORMERLY STEREOGRAPHICS CORPORATION)",1
STI VENTURES INVESTMENTS B.V.,1
STICHTING VU,1
"STILL RIVER FUND III, LIMITED PARTNERSHIP",1
"STONEHENGE CAPITAL FUND ALABAMA II, LLC",1
SULZER BROS. INC.,1
"SUMITOMO BANK, LIMITED, NEW YORK BRANCH, AS COLLATERAL AGENT, THE",1
"SUMMERS, DAVID",1
SUN CATALINA HOLDINGS LLC,1
SUNDSTRAND CORPORATION,1
"SUNESIS PHARMACEUTICALS, INC.",1
SUNFLOWER RESEARCH LLC,1
"SUNTRUST BANKS, INC.",1
SUNTURST BANK,1
"SWEDENBORG, JAMES",1
"SYMMETRICOM, INC.",1
SYNOPSYS TAIWAN CO. LTD.,1
"TALLEY DEFENSE SYSTEMS, INC.",1
TAMARES HOLDINGS SWEDEN AB,1
"TAMARKIN, EMILY",1
"TAMARKIN, TOMER D",1
"TANGENT PARTNERS, L.P.",1
"TANTIVY COMMUNICATIONS, INC.",1
"TARJAN, PETER P.",1
TCF BANK SAVINGS FSB,1
TCI INVESTMENTS LLC,1
"TCW ASSET MANAGEMENT COMPANY LLC, AS ADMINISTRATIVE AGENT",1
"TCW SPECIAL PLACEMENTS FUND II, A CA LIMITED PARTNERSHIP",1
"TD BANK, N.A., A NATIONAL BANKING ASSOCIATION",1
"TEAM TECHNOLOGIES, INC. (A TENNESSEE CORPORATION)",1
TECHNOLOGY DEVELOPMENT BOARD,1
"TECHNOLOGY FUNDING PARTNERS, III, L.P.",1
"TEJAS SECURITIES GROUP, INC. 401K PLAN AND TRUST FBO JOHN J. GORMAN, JOHN GORMAN TRUSTEE",1
TEKNOIVEST IV ANS,1
"TEKTRONIX, INC., 4900 S.W. GRIFFITH DRIVE, P.O. BOX 500, BEAVERTON, OR 97077, AN OR CORP",1
TENNANT N.V.,1
"TERION, INC.",1
"TERRIZZI, FRANK W.",1
"TESSERA INTERNATIONAL, INC.",1
"TEXAS CAPITAL BANK, N.A., AS ADMINISTRATIVE AGENT",1
TEXAS COMMERCE BANK NATIONAL ASSOC.,1
"TEXAS COMMERCE BANK-FORT WORTH, NATIONAL ASSOCIATION",1
"THE BANK OF NEW YORK MELLON, AS PARITY LIEN COLLATERAL TRUSTEE",1
"THE BANK OF NEW YORK MELLON, AS PRIORITY LIEN COLLATERAL TRUSTEE",1
"THE BANK OF NEW YORK, AS AGENT, AS SECURED PARTY",1
"THE CHASE MANHATTAN BANK, AS ADIMINISTRATIVE AGENT",1
"THE CHASE MANHATTAN BANK,AS ADMINISTRATIVE AGENT",1
"THE CIT GROUP/BUSINESS CREDIT, INC., AS LENDER",1
"THE CIT GROUP/COMMERCIAL SERVICES, INC., AS AGENT",1
THE DAVEY TREE EXPERT COMPANY,1
"THE FOUNDERS FUND IV, LP",1
"THE HUNTINGTON NATIONAL BANK, N.A.",1
THE PENINSULAR AND ORIENTAL STEAM NAVIGATION COMPANY,1
"THE PRUDENTIAL INSURANCE COMPANY OF AMERICA, AS ADMINISTRATIVE AGENT",1
"THE ROYAL BANK OF SCOTLAND PLC, AS FIRST LIEN COLLATERAL AGENT",1
"THE ROYAL BANK OF SCOTLAND PLC, AS SECOND LIEN COLLATERAL AGENT",1
"THE ROYAL BANK OF SCOTLAND, PLC, AS AGENT AND AS TRUSTEE",1
"THE TORONTO-DOMINION BANK, AS COLLATERAL AGENT",1
THE VECHERY FAMILY TRUST DTD 10/9/84,1
THE WELLCOME TRUST LIMITED,1
"THEIS RESEARCH, INC., AN IN CORP.",1
"THERABRAKE, INC.",1
"THERMAL INDUSTRIES, INC.",1
"THIEL, JOHN W., AS TRUSTEE",1
"THOMAS D. MCCLOSKEY, JR., TRUSTEE",1
THOMAS F. FIEDLER INDIVIDUAL RETIREMENT ACCOUNT,1
"THREE LEAF VENTURES, LLC",1
"THROW, INC.",1
TI NEWCO LLC,1
TIBCO SOFTWARE INC.,1
"TICKET, INC.",1
TILLY LLC,1
"TIMM MEDICAL TECHNOLOGIES, INC.",1
TIORCO INC.,1
"TIS INTERNATIONAL, INC.",1
"TITAN AEROCHEM, INC.",1
TJOA THIAN SONG,1
"TMI TRUST COMPANY, AS AGENT",1
TOY FUNDING CORPORATION & BANQUE INDOSUEZ (AGENT),1
"TRANSACT TECHNOLOGIES, INC.",1
TRANSAMERICA BUSINES CREDIT CORPORATION,1
TRANSMERICA BUSINESS CREDIT CORPORATION,1
TREX ENTERPRISES CORPORATION,1
"TRINITY SIDE-BY-SIDE FUND I, L.P.",1
"TRINITY TVL, L.P., COLLATERAL AGENT AUTHORIZED TO ACT ON BEHALF OF ASSIGNEE",1
"TRINITY VENTURES II, L.P.",1
"TRINITY VENTURES II, L.P. TRINITY VENTURES, III",1
"TRINITY VENTURES II, L.P. TRINITY VENTURES, III TRINITY SIDE-BY-SIDE I, L.P.",1
"TRINITY VENTURES III, L.P.",1
TRIPLEPOINT CAPITAL LLC AS COLLATERAL AGENT,1
TROPIC NETWORKS INC.,1
TROY CORPORATION,1
"TROY LAND COMPANY, L.L.C.",1
"TRUEMPI, DENNIS J.",1
"TRUEMPI, SHIRLEY A.",1
"TRUIST BANK, AS SUCCESSOR TO SUNTRUST BANK",1
TRUST BANK (AS SUCCESSOR BY MERGER TO SUNTRUST BANK),1
TRUST UNDER ARTICLE TWO(B) OF THE JEFFREY S. MCCORMICK GRANTOR RETAINER ANNUITY TRUST DTD. 10/25/99,1
TRUSTEES OF THE PENSION PLAN OF CINCOM SYSTEMS (UK) LIMITED,1
"TUATARA CAPITAL FUND I, L.P.",1
U.S. BANK NATIONAL ASSOCIATION (D/B/A FIRST BANK NATIONAL ASSOCIATION),1
"U.S. BANK NATIONAL ASSOCIATION, A NATIONAL BANKING ASSOCIATION, FORRMERLY KNOWN AS FIRSTAR BANK, N.A., SUCCESSOR BY MERGER WITH FIRSTAR BANK MISSOURI, NATIONAL ASSOCIATION AND FORMERLY KNOWN AS MERCANTILE BANK NATIONAL ASSOCIATION",1
"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT FOR THE SECURED PARTIES",1
"U.S. BANK NATIONAL ASSOCIATION, AS FIRST LIEN NOTES COLLATERAL AGENT",1
"U.S. BANK NATIONAL ASSOCIATION, AS SECOND LIEN NOTES COLLATERAL AGENT",1
U.S. BANK NATIONAL ASSOICATION,1
U.S. BANK OF WASHINGTON NATIONAL ASSOCIATION,1
"U.S. BANK TRUST NATIONAL ASSOCIATION, AS SUCCESSOR CORPORATE TRUSTEE TO STATE STREET BANK AND TRUST COMPANY, N.A.",1
U.S. STEEL CORPORATION,1
"UBS AG, STAMFORD BRANCH, AS ADMINISTRATIVE AGENT, COLLATERAL AGENT ADN SECOND LIEN COLLATERAL AGENT",1
"UBS AG, STAMFORD BRANCH, AS ADMINISTRATIVE AGENT, COLLATERAL AGENT AND FIRST LIEN COLLATERAL AGENT",1
"UBS AG, STMAFORD BRANCH, AS COLLATERAL AGENT",1
"UMB BANK, N.A., AS TRUSTEE",1
"UNIBANK PLC, A CORPORATION OF THE UNITED KINGDOM",1
UNICA CORPORATION,1
