original_name,frequency,normalized_name
SIMONIZ USA INC.,1,SIMONIZ USA INC
"SIMONIZ USA, INC.",7,SIMONIZ USA INC
"SIMONIZ USA, INC., A CORPORATION OF CONNECTICUT",2,SIMONIZ USA INC A CORP OF CONNECTICUT
"SIMONS, JOHN P.",1,SIMONS JOHN P
SIMONTON BUILDING PRODUCTS LLC,44,SIMONTON BUILDING PRODUCTS LLC
"SIMONTON WINDOWS & DOORS, INC.",10,SIMONTON WINDOWS & DOORS INC
SIMPLEX MANUFACTURING CO.,854,SIMPLEX MANUFACTURING CO
SIMPLICITY CREATIVE CORP.,15,SIMPLICITY CREATIVE CORP
SIMPLICITY MANUFACTURING INC.,3,SIMPLICITY MANUFACTURING INC
"SIMPLICITY MANUFACTURING, INC.",6,SIMPLICITY MANUFACTURING INC
"SIMPLICITY MAUFACTURING, INC.",3,SIMPLICITY MAUFACTURING INC
"SIMPLIMATIC ENGINEERING COMPANY, INC.",8,SIMPLIMATIC ENGINEERING CO INC
"SIMPLITICY MANUFACTURING, INC. (""SIMPLICITY"")",3,SIMPLITICY MANUFACTURING INC SIMPLICITY
SIMTEK CORPORATION,91,SIMTEK CORP
SIMTEK CORPORATION A CO CORP.,6,SIMTEK CORPORATIONA CO CORP
"SIMTEK CORPORATION, A CORP. OF CO",3,SIMTEK CORP A CORP OF CO
SIMULA,2,SIMULA
SIMULA AUTOMOTIVE,31,SIMULA AUTOMOTIVE
SIMULA COMPOSITES CORPORATION,31,SIMULA COMPOSITES CORP
"SIMULA POLYMER SYSTEMS, INC.",31,SIMULA POLYMER SYSTEMS INC
"SIMULA SAFETY SYSTEMS, INC.",31,SIMULA SAFETY SYSTEMS INC
"SIMULA TECHNOLOGIES, INC.",33,SIMULA TECHNOLOGIES INC
SIMULA TRANSPORTATION,31,SIMULA TRANSPORTATION
"SIMULA, INC.",221,SIMULA INC
"SINCLAIR TELEVISION GROUP, INC.",9,SINCLAIR TELEVISION GROUP INC
SINCO ACQUISITION CORP.,2,SINCO ACQUISITION CORP
"SINCRO, LLC",12,SINCRO LLC
"SINFUL COLORS, INC.",22,SINFUL COLORS INC
SINFULCOLORS INC.,143,SINFULCOLORS INC
"SINFULCOLORS, INC.",34,SINFULCOLORS INC
"SINGER, STEPHEN P.",1,SINGER STEPHEN P
"SINGH, INDERJIT",1,SINGH INDERJIT
"SINGH, VIKRAM",1,SINGH VIKRAM
SINGLE FACE SUPPLY CO.,20,SINGLE FACE SUPPLY CO
"SINGLE TOUCH INTERACTIVE R&D IP, LLC",14,SINGLE TOUCH INTERACTIVE R & D IP LLC
"SINGLE TOUCH INTERACTIVE, INC.",14,SINGLE TOUCH INTERACTIVE INC
"SINGULAR BIO, INC.",36,SINGULAR BIO INC
"SINHA, GAUTAM",1,SINHA GAUTAM
"SIO2 MEDICAL PRODUCTS, INC.",6,SIO2 MEDICAL PRODUCTS INC
"SIOUX CHIEF MFG. CO., INC.",1,SIOUX CHIEF MFG CO INC
"SIPERA SYSTEMS, INC.",4,SIPERA SYSTEMS INC
"SIPERIAN, INC.",4,SIPERIAN INC
SIPPICAN INC.,1,SIPPICAN INC
"SIPPICAN, INC.",3,SIPPICAN INC
"SIRENSERV, INC.",7,SIRENSERV INC
SIRIFIC WIRELESS ULC,5,SIRIFIC WIRELESS ULC
SIRIT CORP.,92,SIRIT CORP
SIRIUS SATTELITE RADIO INC.,13,SIRIUS SATTELITE RADIO INC
SIRIUS XM CONNECTED VEHICLE SERVICES INC.,243,SIRIUS XM CONNECTED VEHICLE SERVICES INC
SIRIUS XM RADIO INC.,619,SIRIUS XM RADIO INC
SIRIUS XM RADIO INC. (FORMERLY KNOWN AS SIRIUS SATELLITE RADIO INC.),13,SIRIUS XM RADIO INC FORMERLY KNOWNAS SIRIUS SATELLITE RADIO INC
"SIRONA DENTAL SYSTEMS, INC.",5,SIRONA DENTAL SYSTEMS INC
"SIRONA GENOMICS, INC.",88,SIRONA GENOMICS INC
"SIRONA GENONICS, INC.",33,SIRONA GENONICS INC
SIRROM CAPITAL CORPORATION,1,SIRROM CAPITAL CORP
"SIRRUS, INC.",2,SIRRUS INC
"SITE59.COM, LLC",28,SITE59 COM LLC
SITIME CORPORATION,2,SITIME CORP
"SITO MOBILE R&D IP, LLC",22,SITO MOBILE R & D IP LLC
"SITO MOBILE, LTD.",14,SITO MOBILE LTD
SIVYER STELL CORPORATION,1,SIVYER STELL CORP
"SIZE TECHNOLOGIES, INC.",2313,SIZE TECHNOLOGIES INC
"SIZMEK TECHNOLOGIES, INC.",42,SIZMEK TECHNOLOGIES INC
"SIZMEK TECHNOLOGIES, INC. (SUCCESSOR IN INTEREST TO ENLIVEN MARKETING TECHNOLOGIES CORPORATION)",14,SIZMEK TECHNOLOGIES INC SUCCESSOR IN INTEREST TO ENLIVEN MARKETING TECHNOLOGIES CORP
"SIZMEK TECHNOLOGIES, INC. (SUCCESSOR IN INTEREST TO UNICAST COMMUNICATIONS CORP.)",1,SIZMEK TECHNOLOGIES INC SUCCESSOR IN INTEREST TO UNICAST COMMUNICATIONS CORP
"SIZMEK TECHNOLOGIES, INC., AS SUCCESSOR TO IN INTEREST TO DIGITAL GENERATION, INC., F/K/A DG FASTCHANNEL, INC.",16,SIZMEK TECHNOLOGIES INC AS SUCCESSOR TO IN INTEREST TO DIGITAL GENERATION INC F K A DG FASTCHANNEL INC
"SK HOLDING COMPANY, INC.",5,SK HOLDING CO INC
"SKANDIA, INC.",303,SKANDIA INC
SKANTEK CORPORATION,1,SKANTEK CORP
"SKANTEK CORPORATION, A CORP. OF DELAWARE",2,SKANTEK CORP A CORP OF DELAWARE
"SKANTEK CORPORATION, A DE CORP.",1,SKANTEK CORP A DE CORP
"SKECHERS BY MAIL, INC.",14,SKECHERS BY MAIL INC
"SKECHERS COLLECTION, LLC",14,SKECHERS COLLECTION LLC
"SKECHERS SPORT, LLC",14,SKECHERS SPORT LLC
"SKECHERS U.S.A., INC.",14,SKECHERS USA INC
"SKECHERS U.S.A., INC. II",38,SKECHERS USA INC II
"SKECHERS U.S.A., INC. II, A DELAWARE CORPORATION",1,SKECHERS USA INC II A DELAWARE CORP
"SKECHERS U.S.A., INC. II.",1,SKECHERS USA INC II
"SKEETER PRODUCTS, INC.",50,SKEETER PRODUCTS INC
"SKEETER PRODUCTS, INC. (TX CORPORATION)",27,SKEETER PRODUCTS INC TX CORP
"SKEETER PRODUCTS, INC. (TX)",3,SKEETER PRODUCTS INC TX
"SKEETER PRODUCTS, INC.,",27,SKEETER PRODUCTS INC
SKILLSOFT CORPORATION,2,SKILLSOFT CORP
SKILLSOFT IRELAND LIMITED,21,SKILLSOFT IRELAND LTD
SKILLSOFT IRELAND LTD,6,SKILLSOFT IRELAND LTD
SKILLSOFT IRELAND LTD.,4,SKILLSOFT IRELAND LTD
SKILLSOFT LIMITED,28,SKILLSOFT LTD
"SKILLSOFT LIMITED, FORMERLY KNOWN AS SKILLSOFT PLC",2,SKILLSOFT LTD FORMERLY KNOWNAS SKILLSOFT PLC
SKILLSOFT PUBLIC LIMITED COMPANY,4,SKILLSOFT PUBLIC LTD CO
SKINCURE ONCOLOGY LLC,5,SKINCURE ONCOLOGY LLC
"SKINMEDICA, INC.",2,SKINMEDICA INC
"SKINNER, NEAL G.",1,SKINNER NEAL G
SKIPPACK CREEK COMPANY,4,SKIPPACK CREEK CO
SKIPPACK CREEK CORPORATION,20,SKIPPACK CREEK CORP
"SKULLCANDY, INC.",2,SKULLCANDY INC
SKURKA AEROSPACE INC.,303,SKURKA AEROSPACE INC
"SKX ILLINOIS, LLC",14,SKX ILLINOIS LLC
"SKYBITZ, INC.",128,SKYBITZ INC
"SKYCROSS, INC.",24,SKYCROSS INC
SKYEPHARMA AG,21,SKYEPHARMA AG
"SKYERA, INC.",70,SKYERA INC
"SKYERA, LLC",35,SKYERA LLC
"SKYHIGH NETWORKS, LLC",418,SKYHIGH NETWORKS LLC
"SKYJACK EQUIPMENT, INC",1,SKYJACK EQUIPMENT INC
"SKYLINE DISPLAYS, LLC",1,SKYLINE DISPLAYS LLC
SKYPE IRELAND TECHNOLOGIES HOLDINGS LIMITED,5,SKYPE IRELAND TECHNOLOGIES HOLDINGS LTD
SKYPE LIMITED,23,SKYPE LTD
SKYWAVE MOBILE COMMUNICATIONS INC.,3,SKYWAVE MOBILE COMMUNICATIONS INC
"SKYWORKS INTERACTIVE, INC.",1,SKYWORKS INTERACTIVE INC
"SKYWORKS VENTURES, INC.",1,SKYWORKS VENTURES INC
"SL AMERITECH PLASTICS, INC.",3,SL AMERITECH PLASTICS INC
"SL AUBURN, INC.",35,SL AUBURN INC
"SL DELAWARE HOLDING, INC.",3,SL DELAWARE HOLDING INC
"SL DELAWARE HOLDINGS, INC.",54,SL DELAWARE HOLDINGS INC
"SL DELAWARE, INC.",38,SL DELAWARE INC
"SL INDUSTRIES, INC.",51,SL INDUSTRIES INC
"SL MONTEVIDEO TECHNOLOGY, INC.",57,SL MONTEVIDEO TECHNOLOGY INC
SL POWER ELECTRONIC CORPORATION,30,SL POWER ELECTRONIC CORP
SL POWER ELECTRONICS CORPORATION,34,SL POWER ELECTRONICS CORP
"SL SURFACE TECHNOLOGIES, INC.",35,SL SURFACE TECHNOLOGIES INC
"SLACKER, INC.",11,SLACKER INC
"SLATE PHARMACEUTICALS, INC.",14,SLATE PHARMACEUTICALS INC
"SLATE PHARMACEUTICALS, LLC",3,SLATE PHARMACEUTICALS LLC
"SLATTER, JOHN G.",1,SLATTER JOHN G
"SLEEP INNOVATIONS, INC.",20,SLEEP INNOVATIONS INC
SLEEP NUMBER CORPORATION,78,SLEEP NUMBER CORP
SLEEP TECHNOLOGIES LLC,3,SLEEP TECHNOLOGIES LLC
SLEEPIQ LABS INC.,4,SLEEPIQ LABS INC
"SLG CHEMICALS, INC.",3,SLG CHEMICALS INC
"SLGC HOLDINGS, INC.",30,SLGC HOLDINGS INC
"SLICK CITY MEDIA, INC.",26,SLICK CITY MEDIA INC
"SLM ACTION SPORTS, INC.",1,SLM ACTION SPORTS INC
SLM HOLDING CORP.,5,SLM HOLDING CORP
"SLM HOLDING CORP., A DELAWARE CORPORATION",5,SLM HOLDING CORP A DELAWARE CORP
SLOAN TECHNOLOGY CORPORATION,4,SLOAN TECHNOLOGY CORP
SLOAN VALVE COMPANY,3,SLOAN VALVE CO
"SLT TECHNOLOGIES, INC.",26,SLT TECHNOLOGIES INC
"SLT TECHNOLOGY, INC.",25,SLT TECHNOLOGY INC
"SLW HOLDINGS, INC.",35,SLW HOLDINGS INC
"SMALL BONE INNOVATIONS, INC.",11,SMALL BONE INNOVATIONS INC
"SMALLPONDS, LLC",177,SMALLPONDS LLC
SMART EMBEDDED COMPUTING INC.,10,SMART EMBEDDED COMPUTING INC
"SMART EMBEDDED COMPUTING, INC.",682,SMART EMBEDDED COMPUTING INC
"SMART HIGH RELIABILITY SOLUTIONS, LLC",660,SMART HIGH RELIABILITY SOLUTIONS LLC
"SMART MACHINES, INC.",2,SMART MACHINES INC
"SMART MODULAR TECHNOLOGIES (MA), INC., A DELAWARE CORPORATION",3,SMART MODULAR TECHNOLOGIES MA INC A DELAWARE CORP
"SMART MODULAR TECHNOLOGIES, INC.",699,SMART MODULAR TECHNOLOGIES INC
SMART PIPE COMPANY INC.,2,SMART PIPE CO INC
"SMART SEARCH LABS, INC.",2,SMART SEARCH LABS INC
SMART TECHNOLOGIES INC.,6,SMART TECHNOLOGIES INC
SMART TECHNOLOGIES ULC,6,SMART TECHNOLOGIES ULC
"SMART, LLC",15,SMART LLC
SMARTDISK,8,SMARTDISK
SMARTDISK CORPORATION,24,SMARTDISK CORP
"SMARTDRIVE SYSTEMS, INC.",144,SMARTDRIVE SYSTEMS INC
"SMARTERKIDS.COM, INC.",6,SMARTERKIDS COM INC
"SMARTSKY NETWORKS, LLC",22,SMARTSKY NETWORKS LLC
"SMARTSYNCH, INC.",7,SMARTSYNCH INC
"SMARTWORKS.COM, INC",1,SMARTWORKS COM INC
SMC CORPORATION,1,SMC CORP
SMC MINING COMPANY,12,SMC MINING CO
SMC MINING COMPANY (NOW KNOWN AS BLUEGRASS COAL DEVELOPMENT CO.),4,SMC MINING CO NOW KNOWNAS BLUEGRASS COAL DEVELOPMENT CO
SMD CORPORATION,493,SMD CORP
SMI HOLDING LLC,28,SMI HOLDING LLC
"SMI HOLDING, LLC",1,SMI HOLDING LLC
"SMI HOLDINGS, INC.",4,SMI HOLDINGS INC
"SMI SNP, INC.(T/B/K/A SNAPPER PRODUCTS, INC.)",4,SMI SNP INC T B K A SNAPPER PRODUCTS INC
SMITH & DAVIS MANUFACTURING COMPANY,2,SMITH & DAVIS MANUFACTURING CO
SMITH & WESSON CORP.,227,SMITH & WESSON CORP
"SMITH AND WATERS, INC.",1,SMITH & WATERS INC
"SMITH BLAIR, INC.",8,SMITH BLAIR INC
SMITH CORONA CORPORATION,78,SMITH CORONA CORP
SMITH EQUIPMENT MANUFACTURING COMPANY LLC,2,SMITH EQUIPMENT MANUFACTURING CO LLC
"SMITH MOUNTAIN INDUSTRIES, INC.",4,SMITH MOUNTAIN INDUSTRIES INC
"SMITH, AS ASSIGNEE FOR THE BENEFIT OF THE CREDITORS OF MOSAIC TECHNOLOGIES, INC., BRUCE F.",2,SMITH AS ASSIGNEE FOR THE BENEFIT OF THE CREDITORS OF MOSAIC TECHNOLOGIES INC BRUCE F
"SMITH, GORDON JAMES",1,SMITH GORDON JAMES
"SMITH, KIM R.",1,SMITH KIM R
"SMITH, MARK A.",8,SMITH MARK A
"SMITH, MARK F.",1,SMITH MARK F
"SMITH, MATTHEW",2,SMITH MATTHEW
"SMITH, MICHAEL D.",1,SMITH MICHAEL D
"SMITH, MICHAEL JAMES ELLIOTT",1,SMITH MICHAEL JAMES ELLIOTT
"SMITH, RANDALL B.",1,SMITH RANDALL B
"SMITH-BLAIR, INC.",10,SMITH-BLAIR INC
"SMITHS MEDICAL ASD, INC.",2,SMITHS MEDICAL ASD INC
"SMOBILE SYSTEMS, INC.",164,SMOBILE SYSTEMS INC
"SMOKE GUARD, INC.",15,SMOKE GUARD INC
"SMP COMPANY, INCORPORATED",296,SMP CO INC
SMURFIT NEWSPRINT CORPORATION,1,SMURFIT NEWSPRINT CORP
SMURFIT STONE CONTAINER CORPORATION,176,SMURFIT STONE CONTAINER CORP
SMURFIT-STONE CONTAINER CORPORATION,161,SMURFIT-STONE CONTAINER CORP
"SMURFIT-STONE CONTAINER CORPORATION (F/K/A SMURFIT STONE CONTAINER ENTERPRISES, INC.)",88,SMURFIT-STONE CONTAINER CORP F K A SMURFIT STONE CONTAINER ENTERPRISES INC
"SMURFIT-STONE CONTAINER CORPORATION (FORMERLY KNOWN AS SMURFIT-STONE CONTAINER ENTERPRISES, INC.)",88,SMURFIT-STONE CONTAINER CORP FORMERLY KNOWNAS SMURFIT-STONE CONTAINER ENTERPRISES INC
"SMURFIT-STONE CONTAINER ENTERPRISES, INC.",161,SMURFIT-STONE CONTAINER ENTERPRISES INC
SMW AUTOMOTIVE CORPORATION,24,SMW AUTOMOTIVE CORP
"SMW AUTOMOTIVE, LLC",48,SMW AUTOMOTIVE LLC
"SN INVESTORS, INC.",6,SN INVESTORS INC
"SNAP APPLIANCE, INC.",22,SNAP APPLIANCE INC
"SNAP APPLIANCES, INC.",5,SNAP APPLIANCES INC
"SNAP ONE, LLC",25,SNAP ONE LLC
"SNAP TITE TECHNOLOGIES, INC.",15,SNAP TITE TECHNOLOGIES INC
"SNAP TRACK, INC.",3,SNAP TRACK INC
"SNAPFISH, LLC",2,SNAPFISH LLC
"SNAPPER, INC.",29,SNAPPER INC
"SNAPTRACK, INC.",6,SNAPTRACK INC
SNAPWARE CORPORATION,6,SNAPWARE CORP
"SNC, INC. A NC CORP.",3,SNC INC A NC CORP
SNECMA MOTEURS,1,SNECMA MOTEURS
"SNIPER MOTORSPORTS, INC.",3,SNIPER MOTORSPORTS INC
SNIPP INTERACTIVE INC.,3,SNIPP INTERACTIVE INC
"SNORKEL HOLDINGS, LLC",4,SNORKEL HOLDINGS LLC
"SNORKEL INTERNATIONAL, INC.",8,SNORKEL INTERNATIONAL INC
SNOVER STAMPING CO.,4,SNOVER STAMPING CO
"SNOW ACQUISITION, LLC",1,SNOW ACQUISITION LLC
SNOW DRAGON LLC,3,SNOW DRAGON LLC
"SNOW'S/DOXSEE, INC.",10,SNOW S DOXSEE INC
"SNOWDEN-PENCER, INC.",1,SNOWDEN-PENCER INC
SNOWSHORE NETWORKS INC.,8,SNOWSHORE NETWORKS INC
"SNOWSHORE NETWORKS, INC.",98,SNOWSHORE NETWORKS INC
"SNTECH CO., LTD.",4,SNTECH CO LTD
SNTECH INC.,4,SNTECH INC
"SNTECH, INC.",56,SNTECH INC
"SNYDER INDUSTRIES, INC.",4,SNYDER INDUSTRIES INC
"SNYDER PRODUCTS, LLC",3,SNYDER PRODUCTS LLC
SNYDERGENERAL CORPORATION,73,SNYDERGENERAL CORP
SNYDERGENERAL CORPORATION A CORP. OF DELAWARE,19,SNYDERGENERAL CORPORATIONA CORP OF DELAWARE
"SNYDERGENERAL CORPORATION, A CORP. OF MINNESOTA",24,SNYDERGENERAL CORP A CORP OF MINNESOTA
"SNYDERGENERAL CORPORATION, A MN CORP.",26,SNYDERGENERAL CORP A MN CORP
"SO ACQUISITION, LLC (N/K/A SCAN-OPTICS, LLC)",8,SO ACQUISITION LLC N K A SCAN-OPTICS LLC
"SO DELAWARE CORPORATION (F/K/A SILICON OPTIX INC., AS SUCCESSOR IN INTEREST TO TERANEX, INC.)",3,SO DELAWARE CORP F K A SILICON OPTIX INC AS SUCCESSOR IN INTEREST TO TERANEX INC
"SO-CAL SPEED SHOPS, INC.",14,SO-CAL SPEED SHOPS INC
"SOCIAL SAFEGUARD, INC.",1,SOCIAL SAFEGUARD INC
"SOCIAL SAFEGUARD, INC. F/K/A OPENQ, INC.",1,SOCIAL SAFEGUARD INC F K A OPENQ INC
"SOCIETAL CDMO GAINESVILLE, LLC",7,SOCIETAL CDMO GAINESVILLE LLC
"SOCIETAL CDMO GAINESVILLE, LLC (F/K/A RECRO GAINESVILLE, LLC)",7,SOCIETAL CDMO GAINESVILLE LLC F K A RECRO GAINESVILLE LLC
"SOCIETAL CDMO, INC.",4,SOCIETAL CDMO INC
SOCIETE GENERALE,135,SOCIETE GENERALE
SOCIETE NATIONALE D'ETUDE ET DE CONSTRUCTION DE MOTEURS D'AVIATION - (S.N.E.C.M.A.),1,SOCIETE NATIONALE D ETUDE ET DE CONSTRUCTION DE MOTEURS D AVIATION - S N E C M A
SOCIETY NATIONAL BANK,1,SOCIETY NATIONAL BANK
"SOCKET COMMUNICATIONS, INC.",8,SOCKET COMMUNICATIONS INC
"SOCKET MOBILE, INC.",101,SOCKET MOBILE INC
"SOCKET MOBILE, INC. F/K/A SOCKET COMMUNICATIONS, INC.",7,SOCKET MOBILE INC F K A SOCKET COMMUNICATIONS INC
"SOCKET MOBILE, INC. FKA SOCKET COMMUNICATION, INC.",7,SOCKET MOBILE INC FKA SOCKET COMMUNICATION INC
"SOCKET MOBILE, INC. FKA SOCKET COMMUNICATIONS, INC.",9,SOCKET MOBILE INC FKA SOCKET COMMUNICATIONS INC
"SOCLEAN, INC.",3,SOCLEAN INC
SOFCO-EFS HOLDINGS LLC,140,SOFCO-EFS HOLDINGS LLC
"SOFTBOOK PRESS, INC.",11,SOFTBOOK PRESS INC
"SOFTECH, INC.",6,SOFTECH INC
"SOFTLAYER TECHNOLOGIES, INC.",4,SOFTLAYER TECHNOLOGIES INC
"SOFTMAX, INC.",2,SOFTMAX INC
SOFTSCAPE (MASSACHUSETTS) INC.,1,SOFTSCAPE MASSACHUSETTS INC
SOFTSCAPE SOFTWARE LLC,8,SOFTSCAPE SOFTWARE LLC
"SOFTSCAPE, INC.",1,SOFTSCAPE INC
"SOIL AND TOPOGRAPHY INFORMATION, LLC",2,SOIL & TOPOGRAPHY INFORMATION LLC
"SOLACE CST, LLC",1,SOLACE CST LLC
"SOLAERO SOLAR POWER INC. (F/K/A EMCORE SOLAR POWER, INC)",32,SOLAERO SOLAR POWER INC F K A EMCORE SOLAR POWER INC
SOLAERO TECHNOLOGIES CORP.,93,SOLAERO TECHNOLOGIES CORP
SOLAICX,1533,SOLAICX
"SOLAICX, INC.",279,SOLAICX INC
"SOLAIS LIGHTING, INC.",4,SOLAIS LIGHTING INC
"SOLANA SURGICAL, LLC",25,SOLANA SURGICAL LLC
"SOLAR COMMUNICATIONS, INC.",1,SOLAR COMMUNICATIONS INC
"SOLAR GROUP, INC.",6,SOLAR GROUP INC
"SOLARANT MEDICAL, INC.",16,SOLARANT MEDICAL INC
"SOLARBRIDGE TECHNOLOGIES, INC.",18,SOLARBRIDGE TECHNOLOGIES INC
"SOLARFLARE COMMUNICATIONS, INC.",33,SOLARFLARE COMMUNICATIONS INC
SOLARWINDS WORLDWIDE LLC,5,SOLARWINDS WORLDWIDE LLC
"SOLARWINDS WORLDWIDE, LLC",70,SOLARWINDS WORLDWIDE LLC
"SOLARWINDS, INC.",9,SOLARWINDS INC
"SOLENIS TECHNOLOGIES, L.P.",1844,SOLENIS TECHNOLOGIES LP
"SOLERA HOLDINGS, LLC (F/K/A SOLERA HOLDINGS, INC.)",144,SOLERA HOLDINGS LLC F K A SOLERA HOLDINGS INC
"SOLERA NETWORKS, INC.",2,SOLERA NETWORKS INC
SOLEVA PHARMA LLC,4,SOLEVA PHARMA LLC
"SOLEXEL, INC.",1,SOLEXEL INC
"SOLFOCUS, INC.",16,SOLFOCUS INC
"SOLGAR HOLDINGS, INC.",2,SOLGAR HOLDINGS INC
"SOLGAR MEXICO HOLDINGS, LLC",2,SOLGAR MEXICO HOLDINGS LLC
"SOLGAR, INC.",8,SOLGAR INC
"SOLID INFORMATION TECHNOLOGY, OY",1,SOLID INFORMATION TECHNOLOGY OY
"SOLID STATE STAMPING, INC.",1,SOLID STATE STAMPING INC
"SOLITEC WAFER PROCESSING, INC.",13,SOLITEC WAFER PROCESSING INC
"SOLMAX GEOSYNTHETICS, LLC, FORMERLY KNOWN AS GSE ENVIRONMENTAL, LLC",1,SOLMAX GEOSYNTHETICS LLC FORMERLY KNOWNAS GSE ENVIRONMENTAL LLC
"SOLMETEX, LLC",10,SOLMETEX LLC
SOLO CUP COMPANY,5,SOLO CUP CO
SOLO CUP INVESTMENT CORPORATION,3,SOLO CUP INVESTMENT CORP
SOLO CUP OPERAING CORPORATION,1,SOLO CUP OPERAING CORP
SOLO CUP OPERATING CORPORATION,7,SOLO CUP OPERATING CORP
SOLO CUP OPERATING CORPORATION F/K/A SWEETHEART CUP COMPANY,1,SOLO CUP OPERATING CORP F K A SWEETHEART CUP CO
SOLO CUP OWINGS MILLS HOLDINGS,2,SOLO CUP OWINGS MILLS HOLDINGS
SOLO MANAGEMENT COMPANY,2,SOLO MANAGEMENT CO
SOLO MANUFACTURING LLC,3,SOLO MANUFACTURING LLC
"SOLO TEXAS, LLC",1,SOLO TEXAS LLC
SOLSKYN PERSONAL CARE LLC,204,SOLSKYN PERSONAL CARE LLC
"SOLSTICE NEUROSCIENCES, INC.",16,SOLSTICE NEUROSCIENCES INC
"SOLSTICE NEUROSCIENCES, LLC",14,SOLSTICE NEUROSCIENCES LLC
SOLTA MEDICAL IRELAND LIMITED,96,SOLTA MEDICAL IRELAND LTD
"SOLTA MEDICAL, INC.",1069,SOLTA MEDICAL INC
"SOLTA MEDICAL, INC. ( F/K/A/ THERMAGE, INC.)",7,SOLTA MEDICAL INC F K A THERMAGE INC
SOLUCORP INDUSTRIES LTD,1,SOLUCORP INDUSTRIES LTD
SOLUTIA INC.,2582,SOLUTIA INC
"SOLUTIA SYSTEMS, INC.",328,SOLUTIA SYSTEMS INC
"SOLUTIA, INC.",179,SOLUTIA INC
"SOLVEM INNOVATIONS, INC.",204,SOLVEM INNOVATIONS INC
"SOLVENT RECOVERY CORPORATION, A MISSOURI CORPORATION",18,SOLVENT RECOVERY CORP A MISSOURI CORP
"SOLVERN INNOVATIONS, INC.",357,SOLVERN INNOVATIONS INC
"SOLX, INC.",2,SOLX INC
"SOMERO ENTERPRISES, INC.",1,SOMERO ENTERPRISES INC
"SOMERO ENTERPRISES, INC. (BY ASSIGNMENT FROM GTG PORTFOLIO HOLDINGS, INC.)",1,SOMERO ENTERPRISES INC BY ASSIGNMENT FROM GTG PORTFOLIO HOLDINGS INC
"SOMERSET PHARMACEUTICALS, INC.",96,SOMERSET PHARMACEUTICALS INC
"SOMERSET TECHNOLOGIES, INC.",9,SOMERSET TECHNOLOGIES INC
"SOMNUS MEDICAL TECHNOLOGIES, INC.",1,SOMNUS MEDICAL TECHNOLOGIES INC
SONEX INTERNATIONAL CORPORATION,104,SONEX INTERNATIONAL CORP
"SONEX RESEARCH, INC.",35,SONEX RESEARCH INC
SONIC BLUE INCORPORATED,1,SONIC BLUE INC
"SONIC FOUNDRY MEDIA SYSTEMS, INC.",4,SONIC FOUNDRY MEDIA SYSTEMS INC
"SONIC FOUNDRY, INC.",8,SONIC FOUNDRY INC
"SONIC INNOVATIONS, INC.",4,SONIC INNOVATIONS INC
SONIC SOLUTIONS,13,SONIC SOLUTIONS
SONIC SOLUTIONS LLC,1598,SONIC SOLUTIONS LLC
SONIC SOLUTIONS. LLC,2,SONIC SOLUTIONS LLC
SONICBLUE INCORPORATED,22,SONICBLUE INC
SONICWALL US HOLDINGS INC.,52,SONICWALL US HOLDINGS INC
"SONICWALL, INC.",100,SONICWALL INC
"SONIFI SOLUTIONS, INC.",10,SONIFI SOLUTIONS INC
"SONIFI SOLUTIONS, INC. (AS SUCCESSOR-IN-INTEREST TO LODGENET INTERACTIVE CORPORATION)",18,SONIFI SOLUTIONS INC AS SUCCESSOR-IN-INTEREST TO LODGENET INTERACTIVE CORP
"SONIFORM, INC.",50,SONIFORM INC
"SONIFORM, INC. (CA CORPORATION)",27,SONIFORM INC CA CORP
"SONIFORM, INC. (CA)",3,SONIFORM INC CA
"SONIFORM, INC.,",27,SONIFORM INC
SONNEBORN (CANADA) HOLDING CORP.,14,SONNEBORN CANADA HOLDING CORP
"SONNEBORN ENTERPRISES, INC.",14,SONNEBORN ENTERPRISES INC
"SONNEBORN HOLDING, LLC",14,SONNEBORN HOLDING LLC
SONNEBORN INC.,14,SONNEBORN INC
"SONNEBORN, LLC",6,SONNEBORN LLC
"SONNEX RESEARCH, INC",3,SONNEX RESEARCH INC
"SONNEX RESEARCH, INC.",9,SONNEX RESEARCH INC
SONOMAX HEARING HEALTHCARE INC.,1,SONOMAX HEARING HEALTHCARE INC
"SONOS, INC.",1358,SONOS INC
"SONTIQ, INC.",71,SONTIQ INC
"SONUS FEDERAL, INC.",250,SONUS FEDERAL INC
"SONUS INTERNATIONAL, INC.",250,SONUS INTERNATIONAL INC
"SONUS NETWORKS, INC.",441,SONUS NETWORKS INC
SOONER HOLDING COMPANY,39,SOONER HOLDING CO
SOONER INC.,39,SOONER INC
SOONER PIPE INC.,39,SOONER PIPE INC
"SOONER SCALES,INC.",91,SOONER SCALES INC
SOONER TRAILER MANUFACTURING COMPANY,1,SOONER TRAILER MANUFACTURING CO
"SOONER TRAILER MANUFACTURING COMPANY, LLC",1,SOONER TRAILER MANUFACTURING CO LLC
"SOPHIA PURCHASER COMPANY, L.P.",1,SOPHIA PURCHASER CO LP
SOPHIRIS BIO INC.,2,SOPHIRIS BIO INC
"SORAA, INC.",40,SORAA INC
SORRENTO NETWORKS CORPORATION,2,SORRENTO NETWORKS CORP
SORRENTO NETWORKS CORPORATION AND SUCCESSOR,2,SORRENTO NETWORKS CORPORATIONAND SUCCESSOR
"SORRENTO NETWORKS I, INC.",2,SORRENTO NETWORKS I INC
