ee_name,freq,entity_id,standard_name
"CT-121 WAWARME AVENUE, LLC",1,non_financial_7053,CT-121 WAWARME AVENUE LLC
"CT-285 BROAD STREET, LLC",1,non_financial_7054,CT-285 BROAD STREET LLC
"CT-WTIC, LLC",1,non_financial_7055,CT-WTIC LLC
"CTS-CSI HOLDINGS, INC.",1,non_financial_7067,CTS-CSI HOLDINGS INC
"CUSTOM BUILDING PRODUCTS, INC.",1,non_financial_7098,CUSTOM BUILDING PRODUCTS INC
"CUSTOM HOLDINGS, INC.",1,non_financial_937,CUSTOM HOLDINGS
"CUSTOM RESINS, INC.",1,non_financial_7102,CUSTOM RESINS INC
"CUSTOM TRUCK & EQUIPMENT, LLC",1,non_financial_7104,CUSTOM TRUCK & EQUIPMENT LLC
"CV HOLDINGS, L.L.C",1,non_financial_7109,CV HOLDINGS LLC
"CVENT, INC.",1,non_financial_7116,CVENT INC
CYANCO CANADA INC.,1,non_financial_7134,CYANCO CANADA INC
"CYANCO COMPANY, LLC",1,non_financial_7135,CYANCO CO LLC
CYANCO INTERMEDIATE CORP.,1,non_financial_7138,CYANCO INTERMEDIATE CORP
"CYCAM, INC.",1,non_financial_944,CYCAM NOW MEDSOURCE TECHNOLOGIES PITTSBURGH
CYCLOPS CORPORATION,1,non_financial_7148,CYCLOPS CORP
"CYPHY WORKS, INC.",1,non_financial_7161,CYPHY WORKS INC
"CYPRESS SEMICONDUCTOR CORPORATION (""CYPRESS"")",1,non_financial_947,CYPRESS SEMICONDUCTOR CORP
CYTOCHROMA HOLDINGS ULC,1,non_financial_7165,CYTOCHROMA HOLDINGS ULC
"CYTOCHROMA, INC.",1,non_financial_949,CYTOCHROMA
D & W II ATTENTION: HENRY L. B. WILDER,1,non_financial_7173,D W LASER CODING LLC
"D+H USA CORPORATION (F/K/A HARLAND FINANCIAL SOLUTIONS, INC.)",1,non_financial_953,D H USA CORP
D. E. DURAND FAMILY LIMITED PARTNERSHIP,1,non_financial_7175,D E DURAND FAMILY LTD PARTNERSHIP
DACOR,1,non_financial_18357,DACOR
"DAMABLLA, INC.",1,non_financial_7210,DAMABLLA INC
"DAMASIO, JOSPEH, JR.",1,non_financial_959,DAMASIO JR JOSPEH
"DAMON CORPORATION, 115 FOURTH AVENUE, NEEDHAM HEIGHTS, MA 02194",1,non_financial_7211,DAMON CORP 115 FOURTH AVENUE NEEDHAM HEIGHTS MA 02194
DAN-FOAM A/S N/K/A DAN-FOAM APS,1,non_financial_961,DAN-FOAM APS
"DANBECK HOLDINGS, INC.",1,non_financial_7221,DANBECK HOLDINGS INC
DARLING INTERNATIONAL INC.,1,non_financial_7233,DARLING INTERNATIONAL INC
"DATASPEED, INC.",1,non_financial_973,DATASPEED
"DAYAN, RAYMOND",1,non_financial_7274,DAYAN RAYMOND
"DAYMEN U.S., INC.",1,non_financial_7276,DAYMEN US INC
DAYTON PROGRESS CORPORATION,1,non_financial_7278,DAYTON PROGRESS CORP
DAYTON PROGRESS INTERNATIONAL CORPORATION,1,non_financial_7278,DAYTON PROGRESS CORP
"DBHL, INC.",1,non_financial_7282,DBHL INC
DDI GLOBAL CORP.,1,non_financial_7292,DDI GLOBAL CORP
DDI TORONTO CORP.,1,non_financial_7293,DDI TORONTO CORP
"DEAN.U.S. RANGE, INC.",1,non_financial_983,DEAN US RANGE
"DEBT ACQUISITION COMPANY OF AMERICA V, LLC",1,non_financial_7311,DEBT ACQUISITION CO OF AMERICA V LLC
"DECORATIVE SURFACES INTERNATIONAL, INC.",1,non_financial_7323,DECORATIVE SURFACES INTERNATIONAL INC
"DEEP NINES, INC.",1,non_financial_7325,DEEP NINES INC
"DEERLAND PROBIOTICS & ENZYMES, INC.",1,non_financial_7328,DEERLAND PROBIOTICS & ENZYMES INC
DEFENSE SYSTEMS INCORPORATED,1,non_financial_7331,DEFENSE SYSTEMS INC
DEFLECTO CORPORATION,1,non_financial_7334,DEFLECTO CORP
"DELANEY TELECOM, INC., A PENNSYLVANIA CORPORATION",1,non_financial_7346,DELANEY TELECOM INC A PENNSYLVANIA CORP
"DELCO INTERNATIONAL, LTD.",1,non_financial_7350,DELCO INTERNATIONAL LTD
DELORO STELLITE HOLDINGS CORPORATION,1,non_financial_7358,DELORO STELLITE CO A DELAWARE CORP
"DELPHI TECHNOLOGIES, INC.",1,non_financial_7359,DELPHI TECHNOLOGIES INC
"DELTA DATA SYSTEMS CORPORATION, TREVOSE, PA., A PA. CORP.",1,non_financial_1007,DELTA DATA SYSTEMS CORP
"DELTA MOBILE SOFTWARE, INC.",1,non_financial_7366,DELTA MOBILE SOFTWARE INC
"DELTA T, LLC (F/K/A DELTA T CORPORATION)",1,non_financial_1008,DELTA T LLC
DELUXE LABORATORIES LLC,1,non_financial_7376,DELUXE LABORATORIES LLC
"DELUXE SMALL BUSINESS SALES, INC.",1,non_financial_7379,DELUXE SMALL BUSINESS SALES INC
"DEMAND MEDIA, INC., AS SUCCESSOR-IN-INTEREST TO TRAILS.COM, INC.",1,non_financial_1010,DEMAND MEDIA
"DENTAL COMPONENTS, INC. DBA DCI INTERNATIONAL",1,non_financial_1015,DENTAL COMPONENTS
"DESA IP, LLC",1,non_financial_7401,DESA IP LLC
"DEVLIEG-BULLARD, INC.",1,non_financial_1020,DEVLIEG-BULLARD
"DEVON ROYCE, INC",1,non_financial_1021,DEVON ROYCE
DIALOG LLC,1,non_financial_7446,DIALOG LLC
"DICOMED CORPORATION, CURRENTLY KNOWN AS BRIGADE TWO, INC.",1,non_financial_1034,DICOMED CORP
DIFCO LABORATORIES,1,non_financial_7467,DIFCO LABORATORIES
"DIGICON, INC., N/K/A VERITAS DGC INC.",1,non_financial_1041,DIGICON A DE CORP
"DIGITAL ANGEL CORPORATION, NOW DESTRON FEARING CORPORATION, BY CHANGE OF NAME EFFECTIVE MAY 6, 2008, RECORDED IN THE U.S. PATENT AND TRADEMARK OFFICE ON AUGUST 6, 2008 AT REEL/FRAME 021348/0432",1,non_financial_18688,DIGITAL ANGEL CORP NOW DESTRON FEARING CORP BY CHANGE OF NAME EFFECTIVE MAY 6 2008 RECORDED IN THE US PATENT & TRADEMARK OFFICE ONAUGUST 6 2008 AT REEL FRAME 021348 0432
"DIGITAL DELIVERY, INC.",1,non_financial_1043,DIGITAL DELIVERY
"DIGITALGLOBE INTELLIGENCE SOLUTIONS, INC.",1,non_financial_7500,DIGITALGLOBE INTELLIGENCE SOLUTIONS INC
DILAS DIODE LASER INC.,1,non_financial_7504,DILAS DIODE LASER INC
DIRECT INSITE CORP.,1,non_financial_7514,DIRECT INSITE CORP
"DIY TRANSMISSION PARTS, LLC",1,non_financial_7537,DIY TRANSMISSION PARTS LLC
"DOCTRACKR, INC.",1,non_financial_7556,DOCTRACKR INC
"DOCUSYSTEMS, INC.",1,non_financial_7558,DOCUSYSTEMS INC
"DOE RUN RESOURCES CORPORATION, THE",1,non_financial_7564,DOE RUN RESOURCES CORP
DOLBY LABORATORIES LICENSING CORPORATION,1,non_financial_7567,DOLBY LABORATORIES LICENSING CORP
"DOLPHINSEARCH, INC.",1,non_financial_7572,DOLPHINSEARCH INC
"DORCY INTERNATIONAL, INC., A CORP. OF OH",1,non_financial_1075,DORCY INTERNATIONAL
"DOTY SCIENTIFIC, INCORPORATED",1,non_financial_7596,DOTY SCIENTIFIC INC
DOUGERY & WILDER III,1,non_financial_7600,DOUGERY & WILDER III
DOXIM SOLUTIONS ULC,1,non_financial_7609,DOXIM SOLUTIONS ULC
"DR. JOHNS PRODUCTS, LTD.",1,non_financial_7620,DR JOHNS PRODUCTS LTD
"DRS C3 SYSTEMS, LLC",1,non_financial_7651,DRS C3 SYSTEMS LLC
"DRS DATA & IMAGING SYSTEMS, INC.",1,non_financial_7653,DRS DATA & IMAGING SYSTEMS INC
"DRS POWER AND CONTROL SYSTEMS, INC.",1,non_financial_1086,DRS POWER TECHNOLOGY
"DRS SIGNAL SOLUTIONS, INC.",1,non_financial_7657,DRS SIGNAL SOLUTIONS INC
"DRS TRAINING & CONTROL SYSTEMS, INC.",1,non_financial_7662,DRS TRAINING & CONTROL SYSTEMS INC
DSPFACTORY LTD.,1,non_financial_7673,DSPFACTORY LTD
"DUCANE COMPANY INC., THE",1,non_financial_1094,DUCANE CO
"DUR-O-WAL, INC.",1,non_financial_7703,DUR-O-WAL INC
"DURA CONVERTIBLE SYSTEMS, INC. (DE CORPORATION)",1,non_financial_1098,DURA CONVERTIBLE SYSTEMS DE CORP
DURAFLAME INC,1,non_financial_1101,DURAFLAME
"DURAMAX MARINE, LLC",1,non_financial_1102,DURAMAX MARINE LLC
"DURATEK, INC. (F/K/A GTS DURATEK, INC.)",1,non_financial_1104,DURATEK
DYNAL BIOTECH ASA,1,non_financial_7734,DYNAL BIOTECH ASA
"E I SPECTRA, LLC D/B/A ORFLO TECHNOLOGIES",1,non_financial_7751,E I SPECTRA LLC D B A ORFLO TECHNOLOGIES
E.J. BROOKS COMPANY,1,non_financial_7758,E J BROOKS CO
"EAGLE FAMILY FOODS, INC. A DELAWARE CORPORATION",1,non_financial_1113,EAGLE FAMILY FOODS
EARLYSENSE LTD.,1,non_financial_7785,EARLYSENSE LTD
"EASYLINK SERVICES USA, INC.",1,non_financial_1125,EASYLINK SERVICES USA
EBRARY,1,non_financial_18358,EBRARY
"ECOATM, INC.",1,non_financial_1132,ECOATM
"ECOATM, INC. (A DELAWARE CORPORATION)",1,non_financial_1132,ECOATM
ECOLAIRE INCORPORATED A CORP. OF PA,1,non_financial_1134,ECOLAIRE
ECOLAIRE INCORPORATED A PA CORP.,1,non_financial_1134,ECOLAIRE
"ECOLAIRE INCORPORATED, A PA. CORP.",1,non_financial_1134,ECOLAIRE
"ECOLAIRE PRIME, INC., A DE CORP.",1,non_financial_1134,ECOLAIRE
"ECTOLINK, LLC",1,non_financial_7842,ECTOLINK LLC
"EDGAR ONLINE, INC.",1,non_financial_7850,EDGAR ONLINE INC
EDGETECH HOLDING CO.,1,non_financial_7856,EDGETECH HOLDING CO
"EDGEWATER NETWORKS, INC.",1,non_financial_7857,EDGEWATER NETWORKS INC
"EDISON LABS, INC.",1,non_financial_7860,EDISON LABS INC
EGAIN CORPORATION,1,non_financial_7878,EGAIN CORP
EHP CORP.,1,non_financial_7886,EHP CORP
"ELECTION SYSTEMS & SOFTWARE, INC.",1,non_financial_1145,ELECTION SYSTEMS & SOFTWARE
"ELECTRIC INDICATOR COMPANY, INC.",1,non_financial_1148,ELECTRIC INDICATOR CO
ELECTRIX LLC,1,non_financial_1149,ELECTRIX LLC
"ELECTROCHEM COMMERCIAL POWER, INC.",1,non_financial_7917,ELECTROCHEM COMMERCIAL POWER INC
"ELECTRONIC WARFARE ASSOCIATES, INC.",1,non_financial_1152,ELECTRONIC WARFARE ASSOCIATES
"ELLIOTT TURBOMACHINERY COMPANY, INC.",1,non_financial_1162,ELLIOTT TURBOMACHINERY CO
"ELLMAN INTERNATIONAL, INC.",1,non_financial_7957,ELLMAN INTERNATIONAL INC
"EMC DOCUMENT TECHNOLOGIES, LLC",1,non_financial_7980,EMC DOCUMENT TECHNOLOGIES LLC
EMC IP HOLDINGS COMPANY LLC,1,non_financial_1163,EMC IP HOLDING CO LLC
EMCON EMANATION CONTROL LTD,1,non_financial_7981,EMCON EMANATION CONTROL LTD
"EMES FOUNDATION, INC.",1,non_financial_8006,EMES FOUNDATION INC
EMF CORPORATION,1,non_financial_8007,EMF CORP
"EMPIRE COMFORT SYSTEMS, INC.",1,non_financial_8015,EMPIRE COMFORT SYSTEMS INC
EMPIRE PENCIL CORPORATION,1,non_financial_8016,EMPIRE PENCIL CORP
"EMPIRE PLASTICS, INC.",1,non_financial_8017,EMPIRE PLASTICS INC
EMPIRE TECHNOLOGY DEVELOPMENT LLC,1,non_financial_8018,EMPIRE TECHNOLOGY DEVELOPMENT LLC
"ENCAPSYS, LLC",1,non_financial_8036,ENCAPSYS LLC
ENERGOUS CORPORATION,1,non_financial_8062,ENERGOUS CORP
"ENERGY CONVERSION DEVICES, INC., A DE CORP.",1,non_financial_1186,ENERGY CONVERSION DEVICES A DE CORP
ENFISH CORPORATION,1,non_financial_8076,ENFISH CORP
"ENGINEERED MATERIAL SOLUTIONS, INC.",1,non_financial_1191,ENGINEERED SOLUTIONS
"ENGINEERING RESOURCES, INC.",1,non_financial_1192,ENGINEERING RESOURCES
"ENSEO, LLC",1,non_financial_8103,ENSEO LLC
"ENTERPRISE PARTNERS II ASSOCIATES, L.P. ATTENTION: JAMES H. BERGLUND",1,non_financial_1199,ENTERPRISE PARTNERS II ATTENTION JAMES H BERGLUND
"ENTERPRISE PARTNERS II, L.P. ATTENTION: JAMES H. BERGLUND",1,non_financial_1199,ENTERPRISE PARTNERS II ATTENTION JAMES H BERGLUND
"ENVIRONMENTAL LIGHT TECHNOLOGIES CORP., A DELAWARE CORPORATION",1,non_financial_1202,ENVIRONMENTAL LIGHT TECHNOLOGIES CORP
ENVIRONMENTAL SCIENCE INT'L INC. A/K/A ENVIRONMENTAL SECURITY INC.,1,non_financial_8145,ENVIRONMENTAL SCIENCE INT L INC A K A ENVIRONMENTAL SECURITY INC
ENVIRONMENTAL TECTONICS CORPORATION,1,non_financial_8147,ENVIRONMENTAL TECTONICS CORP
EP ACQUISITION LLC,1,non_financial_8160,EP ACQUISITION LLC
EP MANAGEMENT CORPORATION,1,non_financial_1207,EP MANAGEMENT CORP
EP MANAGEMENT CORPORATION (F/K/A EAGLEPICHER CORPORATION) AND CERTAIN SUBSIDIARIES OF EP MANAGEMENT CORPORATION,1,non_financial_1207,EP MANAGEMENT CORP
"EP MEDSYSTEMS, INC.",1,non_financial_8161,EP MEDSYSTEMS INC
EP MIDCO LLC,1,non_financial_8162,EP MIDCO LLC
"EP MINERAL, LLC",1,non_financial_1208,EP MINERALS LLC
"EPIQ EDISCOVERY SOLUTIONS, INC. (FORMERLY KNOWN AS NMATRIX, INC.)",1,non_financial_1212,EPIQ EDISCOVERY SOLUTIONS
"EPLUS CAPITAL, INC.",1,non_financial_8180,EPLUS CAPITAL INC
"EPMC HOLDCO LLC, AND CERTAIN SUBSIDIARIES OF EPMC HOLDCO LLC",1,non_financial_8181,EPMC HOLDCO LLC & CERTAIN SUBSIDIARIES OF EPMC HOLDCO LLC
"EQUALITY SPECIALITIES, INC.",1,non_financial_8189,EQUALITY SPECIALITIES INC
"EQUATOR TECHNOLOGIES, INC.",1,non_financial_1221,EQUATOR TECHNOLOGIES
"ESCREEN, INC",1,non_financial_1228,ESCREEN
"ESTUDENTLOAN, INC., A DELAWARE CORPORATION",1,non_financial_1233,ESTUDENTLOAN
ETAILZ INC.,1,non_financial_8240,ETAILZ INC
ETALK CORPORATION (FORMERLY KNOWN AS TEKNEKRON INFOSWITCH CORPORATION),1,non_financial_8241,ETALK CORP FORMERLY KNOWNAS TEKNEKRON INFOSWITCH CORP
ETHYL CORPORATION,1,non_financial_8246,ETHYL CORP
"ETHYL VENTURES, INC.",1,non_financial_8248,ETHYL VENTURES INC
"ETYMOTIC RESEARCH, INC.",1,non_financial_8260,ETYMOTIC RESEARCH INC
EURO-PRO MANAGEMENT COMPANY,1,non_financial_8272,EURO-PRO MANAGEMENT CO
EURO-PRO OPERATING LLC,1,non_financial_8273,EURO-PRO OPERATING LLC
EVEREST EQUIPMENT CO.,1,non_financial_8296,EVEREST EQUIPMENT CO
"EVOLUTION LIGHTING , LLC",1,non_financial_1246,EVOLUTION LIGHTING LLC
"EVOLUTION LIGHTING, LLC",1,non_financial_1246,EVOLUTION LIGHTING LLC
"EVOLV, LLC",1,non_financial_8308,EVOLV LLC
EXCEL MINING SYSTEMS LLC,1,non_financial_1249,EXCEL MINING
"EXISS SOONER, LLC",1,non_financial_8341,EXISS SOONER LLC
"EXPLORYS, INC.",1,non_financial_8353,EXPLORYS INC
"EXTREME REACH, INC. (F/K/A DIGITAL GENERATION, INC.)",1,non_financial_1259,EXTREME REACH
"EXTRUSION DIES INDUSTRIES, LLC",1,non_financial_8370,EXTRUSION DIES INDUSTRIES LLC
EYEVANCE PHARMACEUTICALS LLC,1,non_financial_8380,EYEVANCE PHARMACEUTICALS LLC
"F-ORIGIN, INC.",1,non_financial_8388,F-ORIGIN INC
"FAIRBANKS SCALES, INC.",1,non_financial_1269,FAIRBANKS SCALES
FALLBROOK TECHNOLOGIES INC.,1,non_financial_1273,FALLBROOK TECHNOLOGIES
"FALLBROOK TECHNOLOGIES, INC.",1,non_financial_1273,FALLBROOK TECHNOLOGIES
"FAN TECH, LTD.",1,non_financial_8427,FAN TECH LTD
"FANCOR, INC.",1,non_financial_8428,FANCOR INC
FANSTEEL INC.,1,non_financial_8431,FANSTEEL INC
FARAH INCORPORATED,1,non_financial_8433,FARAH INC
"FARNAM COMPANIES, INC.",1,non_financial_8441,FARNAM CO INC
"FARO TECHNOLOGIES, INC.",1,non_financial_8442,FARO TECHNOLOGIES INC
"FEED SERVICES, LLC",1,non_financial_8494,FEED SERVICES LLC
FERMENTA PLANT PROTECTION COMPANY,1,non_financial_8507,FERMENTA PLANT PROTECTION CO
"FERRO ELECTRONIC MATERIALS, INC.",1,non_financial_1294,FERRO ELECTRONIC MATERIALS
"FG PREMIUM BRANDS, INC.",1,non_financial_8516,FG PREMIUM BRANDS INC
"FIELDCREST CANNON, INC.",1,non_financial_1306,FIELDCREST CANNON A CORP OF DE
"FILPER CORPORATION, 475 EDISON WAY, RENO,",1,non_financial_18724,FILPER CORP 475 EDISON WAY RENO
"FILPER INDUSTRIES, INC.,",1,non_financial_8556,FILPER INDUSTRIES INC
"FILTEREASY, INC.",1,non_financial_8557,FILTEREASY INC
FINALI COPORATION,1,non_financial_8559,FINALI COPORATION
FINALI CORPORATION,1,non_financial_8560,FINALI CORP
"FINANCIAL ENGINEERING ASSOCIATES, INC., AS PLEDGOR",1,non_financial_1310,FINANCIAL ENGINEERING ASSOCIATES
"FINANCIAL ENGINES, INC.",1,non_financial_8562,FINANCIAL ENGINES INC
"FIREARMS TRAINING SYSTEMS, INC.",1,non_financial_8574,FIREARMS TRAINING SYSTEMS INC
"FIREMON, LLC",1,non_financial_8577,FIREMON LLC
"FIRST AMERICAN RESOURCES COMPANY, LLC",1,non_financial_18730,FIRST AMERICAN RESOURCES CO LLC
"FIRST QUALITY NONWOVENS, INC.",1,non_financial_18734,FIRST QUALITY NONWOVENS INC
FISCHER & PORTER COMPANY,1,non_financial_8587,FISCHER & PORTER CO
"FL-633 NORTH ORANGE AVENUE, LLC",1,non_financial_8605,FL-633 NORTH ORANGE AVENUE LLC
"FL-DEERFIELD PLANT, LLC",1,non_financial_8606,FL-DEERFIELD PLANT LLC
"FL-ORLANDO SENTINEL, LLC",1,non_financial_8607,FL-ORLANDO SENTINEL LLC
FLAIR CORPORATION,1,non_financial_1323,FLAIR CORP
FLEET BANK-NH,1,non_financial_8615,FLEET BANK-NH
"FLEISCHLI, DONALD J., TRUSTEE FOR D.J.F. HOLDING INC. PROFIT SHARING PLAN AND TRUST DATED FEBRUARY 25, 1988",1,non_financial_1327,FLEISCHLI DONALD J FOR D J F HOLDING PROFIT SHARING PLANAND DATED FEBRUARY 25 1988
"FLEISCHLI, MARY ELLEN, TRUSTEE FOR D.J.F. HOLDINGS, INC. PROFIT SHARING PLAN AND TRUST DATED FEBRUARY 25, 1988",1,non_financial_1327,FLEISCHLI DONALD J FOR D J F HOLDING PROFIT SHARING PLANAND DATED FEBRUARY 25 1988
"FLEMMING, B. MASON",1,non_financial_8621,FLEMMING B MASON
"FLIGHT LANDATA, INC.",1,non_financial_1332,FLIGHT LANDATA
"FLIGHT OPERATIONS HOLDINGS, LLC",1,non_financial_8628,FLIGHT OPERATIONS HOLDINGS LLC
FLOW DRY TECHNOLOGY LTD.,1,non_financial_8641,FLOW DRY TECHNOLOGY
"FLURRY, INC.",1,non_financial_8656,FLURRY INC
"FM INDUSTRIES, INC.",1,non_financial_1264,FM INDUSTRIES A CORP
"FOCUS PRODUCTS GROUP INTERNATIONAL, LLC (F/K/A FPG, LLC)",1,non_financial_8674,FOCUS PRODUCTS GROUP INTERNATIONAL LLC F K A FPG LLC
"FOLZ VENDING, INC.",1,non_financial_8677,FOLZ VENDING INC
"FORAGE GENETICS, INC.",1,non_financial_8687,FORAGE GENETICS INC
"FORESEE RESULTS, INC.",1,non_financial_8693,FORESEE RESULTS INC
"FORESEE SESSION REPLAY, INC.",1,non_financial_8694,FORESEE SESSION REPLAY INC
"FORGITRON TECHNOLOGIES, LLC",1,non_financial_8695,FORGITRON TECHNOLOGIES LLC
"FORHEALTH TECHNOLOGIES, INC.",1,non_financial_8696,FORHEALTH TECHNOLOGIES INC
"FORSALEBYOWNER.COM REFERRAL SERVICES, LLC",1,non_financial_8705,FORSALEBYOWNER COM LLC
"FORSALEBYOWNER.COM, LLC",1,non_financial_8705,FORSALEBYOWNER COM LLC
"FORTRESS RESOURCES, LLC",1,non_financial_8710,FORTRESS RESOURCES LLC
"FOUR WINNS BOATS, L.L.C.",1,non_financial_8727,FOUR WINNS BOATS LLC
FREEDMON SCIENTIFIC INC.,1,non_financial_8746,FREEDMON SCIENTIFIC INC
"FREEDOM SCIENTIFIC BLV GROUP, LLC",1,non_financial_8749,FREEDOM SCIENTIFIC BLV GROUP LLC
FREMONT FINANCIAL CORPORATION,1,non_financial_8754,FREMONT FINANCIAL CORP
"FRESHLOOK MARKETING GROUP, LLC",1,non_financial_8762,FRESHLOOK MARKETING GROUP LLC
"FROG STREET PRESS, LLC",1,non_financial_8773,FROG STREET PRESS LLC
"FTS SYSTEMS, INC.",1,non_financial_8796,FTS SYSTEMS INC
"G.S.I., INC.",1,non_financial_8825,G S I INC
GALAPAGOS NV,1,non_financial_8838,GALAPAGOS NV
GALBREATH LLC,1,non_financial_8840,GALBREATH LLC
"GALILEO PHARMACEUTICALS, INC.",1,non_financial_8846,GALILEO PHARMACEUTICALS INC
GALVION POWER SYSTEMS INC.,1,non_financial_8848,GALVION POWER SYSTEMS INC
GARDNER ASPHALT CORPORATION,1,non_financial_8860,GARDNER ASPHALT CORP
"GARSITE PROGRESS, LLC",1,non_financial_1375,GARSITE PROGRESS LLC
"GASL, INC.",1,non_financial_1378,GASL
"GATEKEEPER SYSTEMS, INC.",1,non_financial_8874,GATEKEEPER SYSTEMS INC
"GATEWAY MERCURY HOLDINGS, LLC",1,non_financial_8879,GATEWAY MERCURY HOLDINGS LLC
"GC HOLDINGS, INC.",1,non_financial_8890,GC HOLDINGS INC
GCMD CORPORATION,1,non_financial_8892,GCMD CORP
"GDI NEWCO, INC., 201 SOUTH TRYON STREET, P.O. BOX 30531 CHARLOTTE, NC 28230 A NC CORP.",1,non_financial_8894,GDI NEWCO INC 201 SOUTH TRYON STREET P O BOX 30531 CHARLOTTE NC 28230 A NC CORP
GED INTEGRATED SOLUTIONS INC.,1,non_financial_1389,GED INTEGRATED SOLUTIONS
GEMFIRE CORPORATION,1,non_financial_8912,GEMFIRE CORP
"GENERAL CABLE INDUSTRIES, INC.",1,non_financial_18751,GENERAL CABLE INDUSTRIES INC
GENERAL CABLE TECHNOLOGIES CORPORATION,1,non_financial_18752,GENERAL CABLE TECHNOLOGIES CORP
"GENESIS VACUUM TECHNOLOGIES, INC.",1,non_financial_8946,GENESIS VACUUM TECHNOLOGIES INC
GENETIC VENTURES LLC,1,non_financial_8948,GENETIC VENTURES LLC
GENMAR TRANSPORTATION LLC,1,non_financial_1411,GENMAR TRANSPORATION LLC
"GENMAR YACHT CENTER, INC.",1,non_financial_8951,GENMAR YACHT CENTER INC
"GEOPIER FOUNDATION COMPANY, INC.",1,non_financial_8986,GEOPIER FOUNDATION CO INC
"GEOTECHNICAL REINFORCEMENT COMPANY, INC.",1,non_financial_8993,GEOTECHNICAL REINFORCEMENT CO INC
GEOWORKS,1,non_financial_18332,GEOWORKS CORP
"GFI GROUP, INC.",1,non_financial_9006,GFI GROUP INC
GIBSON GREETINGS INTERNATIONAL LIMITED,1,non_financial_9011,GIBSON GREETINGS
"GIBSON GREETINGS, INC.",1,non_financial_9011,GIBSON GREETINGS
"GILL HOLDING COMPANY, INC.",1,non_financial_9027,GILL HOLDING CO INC
GILSON BROTHERS COMPANY,1,non_financial_1436,GILSON BROTHERS CO
"GINER, INC.",1,non_financial_9031,GINER INC
GLENDALE HOSIERY COMPANY,1,non_financial_9067,GLENDALE HOSIERY CO
"GLOBAL CASH ACCESS, INC.",1,non_financial_9076,GLOBAL CASH ACCESS INC
"GLOBAL COOLING, INC.",1,non_financial_9078,GLOBAL COOLING INC
"GLOBAL GEOPHYSICAL SERVICES, INC.",1,non_financial_9080,GLOBAL GEOPHYSICAL SERVICES INC
"GLOBAL KNOWLEDGE NETWORK, INC.",1,non_financial_9082,GLOBAL KNOWLEDGE NETWORK INC
GLOBAL MED TECHNOLOGIES INC,1,non_financial_1444,GLOBAL MED TECHNOLOGIES
GLOBAL PAYMENTS INC.,1,non_financial_1445,GLOBAL PAYMENTS
GLOBAL SURGICAL CORPORATION,1,non_financial_9091,GLOBAL SURGICAL CORP
GLOBAL TEL*LINK CORPORATION,1,non_financial_9092,GLOBAL TEL LINK CORP
GLOBALSCAPE INC,1,non_financial_1447,GLOBALSCAPE
"GLOBE BUILDING MATERIALS, INC.",1,non_financial_9098,GLOBE BUILDING MATERIALS INC
GO NETWORKS INC,1,non_financial_1452,GO NETWORKS
"GOLD, JACOB DAVID",1,non_financial_9121,GOLD JACOB DAVID
"GOLDEN STATE FEEDS, LLC",1,non_financial_9125,GOLDEN STATE FEEDS LLC
GOLDEN VALLEY DAIRY PRODUCTS,1,non_financial_9127,GOLDEN VALLEY DAIRY PRODUCTS
GOOGLE LLC,1,non_financial_9140,GOOGLE LLC
"GOOGLE, INC.",1,non_financial_9141,GOOGLE INC
"GORILLA LOGIC HOLDINGS, LLC",1,non_financial_9144,GORILLA LOGIC HOLDINGS LLC
"GOWAN COMPANY, L.L.C.",1,non_financial_9150,GOWAN CO LLC
"GRAB NETWORKS HOLDINGS, INC",1,non_financial_1461,GRAB NETWORKS HOLDINGS
"GRAB NETWORKS HOLDINGS, INC.",1,non_financial_1461,GRAB NETWORKS HOLDINGS
"GRACENOTE DIGITAL VENTURES, LLC",1,non_financial_9162,GRACENOTE DIGITAL VENTURES LLC
"GRANADA BIOSCIENCES, INC.",1,non_financial_1466,GRANADA BIOSCIENCES
GRAND MIRAGE CORPORATION,1,non_financial_9181,GRAND MIRAGE CORP
"GRASS VALLEY CANADA, FORMERLY KNOWN AS MIRANDA TECHNOLOGIES PARTNERSHIP",1,non_financial_1470,GRASS VALLEY US
"GRAVITANT, INC.",1,non_financial_9190,GRAVITANT INC
"GREEN RIVER SPIRITS COMPANY, LLC",1,non_financial_9201,GREEN RIVER SPIRITS CO LLC
GREENFIELD ETHANOL INC.,1,non_financial_1476,GREENFIELD ETHANOL
GREENFIELD SPECIALTY ALCOHOLS INC.,1,non_financial_1476,GREENFIELD ETHANOL
GRISHAM CORPORATION,1,non_financial_9228,GRISHAM CORP
"GROUND SUPPORT, INC. A CORPORATION OF CALIFORNIA",1,non_financial_1489,GROUND SUPPORT
"GROUP CBS, LLC",1,non_financial_9236,GROUP CBS LLC
"GROUPLOGIC, INC.",1,non_financial_9242,GROUPLOGIC INC
"GSE ENVIRONMENTAL, INC.",1,non_financial_1496,GSE ENVIRONMENTAL
"GSE ENVIRONMENTAL, LLC (FKA GSE LINING TECHNOLOGY, INC.)",1,non_financial_1496,GSE ENVIRONMENTAL
"GSE LINING TECHNOLOGY, INC.",1,non_financial_1496,GSE ENVIRONMENTAL
"GT EQUIPMENT TECHNOLOGIES, INC.",1,non_financial_9267,GT EQUIPMENT TECHNOLOGIES INC
GT&W CO.,1,non_financial_9271,GT & W CO
