or_name,freq,entity_id,standard_name
"DRESSLER, DARYL D.",1,financial_3546,DRESSLER DARYL D
DSM FINANCE B.V.,1,financial_3552,DSM FINANCE BV
"E&C CAPITAL PARTNERS, LLLP",1,financial_3569,E & C CAPITAL PARTNERS LLLP
"EAGLE FUND I, L.P.",1,financial_372,EAGLE FUND I
"EAGLE FUND II, L.P.",1,financial_372,EAGLE FUND I
"EBARA TECHNOLOGIES, INC.",1,financial_3587,EBARA TECHNOLOGIES INC
"ECC PARTNERS, L.P., C/O U.S. SMALL BUSINESS ADMINISTRATION, RECEIVER FOR ECC PARTNERS, L.P.",1,financial_378,ECC PARTNERS
"ECENTURY CAPITAL PARTNERS, L.P.",1,financial_3591,ECENTURY CAPITAL PARTNERS LP
"ECHOCATH, INC.",1,financial_3593,ECHOCATH INC
"ECO SOIL SYSTEMS, INC.",1,financial_3595,ECO SOIL SYSTEMS INC
EEI ELECTROCHEMICAL ENGINEERING INTERNATIONAL LTD.,1,financial_3608,EEI ELECTROCHEMICAL ENGINEERING INTERNATIONAL LTD
"EGAN-MANAGED CAPITAL II, L.P.",1,financial_3611,EGAN-MANAGED CAPITAL II LP
"EINSPRUCH, NORMAN G.",1,financial_3614,EINSPRUCH NORMAN G
ELIN CORPORATION,1,financial_3626,ELIN CORP
"ELLIOT, DANIEL J.",1,financial_3635,ELLIOT DANIEL J
"ELLIOT, H. ALEXANDER",1,financial_3636,ELLIOT H ALEXANDER
"ELRON VENTURES LTD., AS SECURITYHOLDER REPRESENTATIVE, ADMINISTRATIVE AGENT AND COLLATERAL AGENT",1,financial_384,ELRON VENTURES
"EMPIRE PLASTICS, INC.",1,financial_3655,EMPIRE PLASTICS INC
ENDGATE CORPORATION,1,financial_3667,ENDGATE CORP
"ENHANCED CAPITAL TEXAS FUND II, LLC",1,financial_3673,ENHANCED CAPITAL TEXAS FUND II LLC
"ENHANCED JOBS FOR TEXAS FUND, LLC",1,financial_3675,ENHANCED JOBS FOR TEXAS FUND LLC
"ENIGMA SEMICONDUCTOR, INC.",1,financial_3676,ENIGMA SEMICONDUCTOR INC
"ENTERPRISE PARTNERS II ASSOCIATES, L.P.",1,financial_394,ENTERPRISE PARTNERS VI
"ENTERPRISE PARTNERS II, L.P.",1,financial_394,ENTERPRISE PARTNERS VI
"ENTERPRISE PARTNERS V, L.P.",1,financial_394,ENTERPRISE PARTNERS VI
"ENTERPRISE PARTNERS VI, L.P., AS COLLATERAL AGENT",1,financial_394,ENTERPRISE PARTNERS VI
"EPSTEIN, OLEG",1,financial_3695,EPSTEIN OLEG
ERSTE BANK DER OESTERREICHISCHEN SPARKASSEN AG,1,financial_3704,ERSTE BANK DER OESTERREICHISCHEN SPARKASSENAG
ETV CAPITAL S.A. AS SUCCESSOR IN INTEREST TO GATX EUROPEAN TECHNOLOGY VENTURES,1,financial_399,ETV CAPITAL
"EUCLIDSR PARTNERS, LP, AS COLLATERAL AGENT",1,financial_3713,EUCLIDSR PARTNERS LP
EVERGREEN PARTNERS DIRECT FUND III (ISRAEL 1) L.P.,1,financial_401,EVERGREEN PARTNERS US DIRECT FUND III
EVERGREEN PARTNERS DIRECT FUND III (ISRAEL) L.P.,1,financial_401,EVERGREEN PARTNERS US DIRECT FUND III
"EVERGREEN PARTNERS US DIRECT FUND III, L.P.",1,financial_401,EVERGREEN PARTNERS US DIRECT FUND III
EXPEDIA HOLDINGS LTD.,1,financial_402,EXPEDIA HOLDINGS
"EXPERT SOFTWARE, INC.",1,financial_3732,EXPERT SOFTWARE INC
"EXSTREAM SALES COMPANY, INC.",1,financial_3735,EXSTREAM SALES CO INC
"EXSTREAM SOFTWARE NORTH AMERICA, LLC",1,financial_3736,EXSTREAM SOFTWARE LLC
"EXSTREAM SOFTWARE, LLC",1,financial_3736,EXSTREAM SOFTWARE LLC
"FALCON STRATEGIC PARTNERS IV, LP",1,financial_3748,FALCON STRATEGIC PARTNERS IV LP
FDIC AS RECEIVER FOR COASTFED BUSINESS CREDIT CORPORATION,1,financial_3767,FDIC AS RECEIVER FOR COASTFED BUSINESS CREDIT CORP
FEDERAL SCREW WORKS,1,financial_3768,FEDERAL SCREW WORKS
"FIALA, JIMMY L.",1,financial_3776,FIALA JIMMY L
"FIDUS MEZZANINE CAPITAL, L.P., AS COLLATERAL AGENT",1,financial_411,FIDUS MEZZANINE CAPITAL
"FIELD-ELLIOT, BRYAN",1,financial_3789,FIELD-ELLIOT BRYAN
"FIFTH THIRD BANK (CHICAGO), AS AGENT",1,financial_413,FIFTH THIRD BANK
"FIFTH THIRD BANK, AS ADMINISTRATIVE AGENT",1,financial_413,FIFTH THIRD BANK
"FIFTH THIRD BANK, NA SMB MB FINANCIAL BANK, NA",1,financial_413,FIFTH THIRD BANK
"FINOVA CAPITAL CORPORATION, F/K/A GREYHOUND FINANCIAL CORPORATION",1,financial_418,FINOVA CAPITAL CORP
"FINOVA MEZZANINE CAPITAL, INC.",1,financial_419,FINOVA MEZZANINE CAPITAL
"FINOVA MEZZANINE CAPITAL, INC. F/K/A SIRROM INVESTMENTS, INC.",1,financial_419,FINOVA MEZZANINE CAPITAL
"FINOVA MEZZANINE CAPITAL, INC. SUCCESSOR IN INTEREST TO SIRROM INVESTMENTS, INC.",1,financial_419,FINOVA MEZZANINE CAPITAL
"FIRE KING SECURITY PRODUCTS, LLC",1,financial_3797,FIRE KING SECURITY PRODUCTS LLC
"FIRST GREENWICH CAPITAL, LLC",1,financial_3810,FIRST GREENWICH CAPITAL LLC
"FIRST NATIONAL BANK CHICAGO, THE",1,financial_431,FIRST NATIONAL BANK OF CHICAGO
FIRST NATIONAL BANK OF BOSTON THE,1,financial_431,FIRST NATIONAL BANK OF CHICAGO
"FIRST NATIONAL BANK OF BOSTON, THE, A NATIONAL BANKING ASSOCIATION",1,financial_431,FIRST NATIONAL BANK OF CHICAGO
"FIRST NATIONAL BANK OF CHICAGO, (CANADA), THE",1,financial_431,FIRST NATIONAL BANK OF CHICAGO
"FIRST NATIONAL BANK OF CHICAGO, INC.",1,financial_431,FIRST NATIONAL BANK OF CHICAGO
FIRST NATIONAL BANK OF OMAHA,1,financial_431,FIRST NATIONAL BANK OF CHICAGO
"FIRST NATIONAL BANK OF OREGON, N.A. (NOW KNOWN AS FIRST INTERSTATE BANK OF OREGON)",1,financial_431,FIRST NATIONAL BANK OF CHICAGO
"FIRST NATIONMAL BANK OF CHICAGO, THE",1,financial_3813,FIRST NATIONMAL BANK OF CHICAGO
FIRST SOURCE FINANCIAL LLP,1,financial_436,FIRST SOURCE FINANCIAL
"FIRST SOURCE FINANCIAL LLP, BY FIRST SOURCE FINANCIAL, INC., ASSIGNEE OF HOUSEHOLD COMMERCIAL FINANCIAL SERVICE, INC.",1,financial_436,FIRST SOURCE FINANCIAL
"FIRST UNION COMMERCIAL CORPORATION, AS AGENT",1,financial_437,FIRST UNION NATIONAL BANK
"FIRSTCAPITAL BANK, SSB",1,financial_3821,FIRSTCAPITAL BANK SSB
FIRSTRUST BANK,1,financial_3824,FIRSTRUST BANK
FIRSTTRUST BANK,1,financial_3825,FIRSTTRUST BANK
FISH & RICHARDSON P.C.,1,financial_3827,FISH & RICHARDSON P C
"FITLINXX, INC.",1,financial_3828,FITLINXX INC
"FK II, LLC",1,financial_3832,FK II LLC
"FLASHPOINT TECHNOLOGY, INC.",1,financial_3836,FLASHPOINT TECHNOLOGY INC
"FLAVORTEK, LLC",1,financial_3837,FLAVORTEK LLC
FLEER BANK OF MASSACHUSETTS,1,financial_3838,FLEER BANK OF MASSACHUSETTS
"FLEET CAPITAL CORPORATION (SUCCESSOR BY MERGEER WITH SHAWMUT CAPITAL CORPORATION), AS AGENT FOR ITSELF AND NATIONSBANK, N.A. (SOUTH)",1,financial_442,FLEET CAPITAL CORP
"FLEET CAPITAL CORPORATION, AS ADMINISTRATIVE AGENT",1,financial_442,FLEET CAPITAL CORP
"FLEET CAPITAL CORPORATION, AS ASSIGNEE OF FLEET NATIONAL BANK, FORMERLY BANKBOSTON, N.A. FORMERLY THE FIRST NATIONAL BANK OF BOSTON",1,financial_442,FLEET CAPITAL CORP
"FLEET NATIONAL BANK, FORMERLY KNOWN AS BANKBOSTON, N.A.",1,financial_442,FLEET CAPITAL CORP
"FLEET NATIONAL BANK, SUCCESSOR TO BANKBOSTON, N.A.",1,financial_442,FLEET CAPITAL CORP
"FLEMMING, B. MASON",1,financial_3841,FLEMMING B MASON
FLEXTRONICS CORPORATION (FORMERLY KNOWN AS SOLECTRON CORPORATION),1,financial_445,FLEXTRONICS CORP FORMALLY KNOWNAS SOLECTRON CORP
FLEXTRONICS CORPORATION FORMERLY KNOWN AS SELECTRON CORPORATION,1,financial_445,FLEXTRONICS CORP FORMALLY KNOWNAS SOLECTRON CORP
"FONG-HO, MAY",1,financial_3854,FONG-HO MAY
"FOOTHILL CAPITAL CORPORATION, A CA CORP.",1,financial_453,FOOTHILL CAPITAL CORP
"FORMATION DATA SYSTEMS, INC.",1,financial_3866,FORMATION DATA SYSTEMS INC
"FORTUITY IP, LLC",1,financial_3869,FORTUITY IP LLC
"FORTUNATO, ROBERT",1,financial_3872,FORTUNATO ROBERT
"FOURTH DIMENSION INTERACTIVE, INC. (DE CORPORATION)",1,financial_3877,FOURTH DIMENSION INTERACTIVE INC DE CORP
"FOX, BRIAN M",1,financial_3880,FOX BRIAN M
FREDERICK WAHL,1,financial_3891,FREDERICK WAHL
"FSJC III, LLC",1,financial_460,FSJC III LLC
"FULCRUM CAPITAL PARTNERS, INC.",1,financial_461,FULCRUM CAPITAL PARTNERS
"GARDINER, MARK",1,financial_3917,GARDINER MARK
"GARMARK PARTNERS II, L.P. C/O GARMARK ADVISORS II L.L.C",1,financial_467,GARMARK PARTNERS II C O GARMARK ADVISORS II LLC
"GARMARK SBIC ADVISORS II LLC, AS AGENT",1,financial_3918,GARMARK SBIC ADVISORS II LLC
"GAZAGNES, LAETITIA",1,financial_3926,GAZAGNES LAETITIA
"GE BUSINESS FINANCIAL SERVICES INC. (FORMERLY KNOWN AS MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC.)",1,financial_474,GE BUSINESS FINANCIAL SERVICES
"GE BUSINESS FINANCIAL SERVICES, INC. (FORMERLY KNOWN AS MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC.)",1,financial_474,GE BUSINESS FINANCIAL SERVICES
"GE OSMONICS, INC.",1,financial_3937,GE OSMONICS INC
"GEFINOR BANK LTD., A CAYMAN ISLANDS BANKING CORPORATION",1,financial_477,GEFINOR BANK
GENERAL ELECRIC CAPITAL CORPORATION,1,financial_482,GENERAL ELECTRIC CAPITAL CORP
"GENERAL ELECTRIC CAPITAL CORPORATION (AS SUCCESSOR BY ASSIGNMENT FROM CALYON (AS SUCCESSOR BY MERGER TO CREDIT AGRICOLE INDOSUEZ)), AS AGENT",1,financial_482,GENERAL ELECTRIC CAPITAL CORP
"GENERAL ELECTRIC CREDIT CORPORATION, A NY CORP.",1,financial_482,GENERAL ELECTRIC CAPITAL CORP
GENZYME CORPORATION,1,financial_3972,GENZYME CORP
"GETZLER HENRICH & ASSOCIATES, LLC",1,financial_483,GETZLER HENRICH & ASSOCIATES LLC
"GEUNS-MEYER, STEPHANIE",1,financial_3981,GEUNS-MEYER STEPHANIE
GILDE INVESTMENTS B.V.,1,financial_3987,GILDE INVESTMENTS BV
"GILEAD SCIENCES, INC.",1,financial_3988,GILEAD SCIENCES INC
GLADSTONE CAPITAL CORP.,1,financial_487,GLADSTONE CAPITAL CORP
"GLENVIEW OFFSHORE OPPORTUNITY MASTER FUND, LTD",1,financial_495,GLENVIEW OFFSHORE OPPORTUNITY MASTER FUND
"GLENVIEW OFFSHORE OPPORTUNITY MASTER FUND, LTD.",1,financial_495,GLENVIEW OFFSHORE OPPORTUNITY MASTER FUND
"GLOBIS CAPITAL PARTNERS, L.P.",1,financial_4014,GLOBIS CAPITAL PARTNERS LP
"GOLD HILL CAPITAL 2008, LP",1,financial_499,GOLD HILL VENTURE LENDING 03
GOLDEN GATE DEVELOPMENT AND INVESTMENT FUND,1,financial_500,GOLDEN GATE DEVELOPMENT & INVESTMENT FUND
"GOLDEN TREE ASSET MANAGEMENT, LLC",1,financial_4022,GOLDEN TREE ASSET MANAGEMENT LLC
"GOLDMAN SACHS BDC, INC. (AS SUCCESSOR-IN-INTEREST TO GOLDMAN SACHS MIDDLE MARKET LENDING CORP.), AS COLLATERAL AGENT",1,financial_502,GOLDMAN SACHS LENDING PARTNERS LLC
"GOLDMAN SACHS BDC, INC., AS AGENT",1,financial_502,GOLDMAN SACHS LENDING PARTNERS LLC
"GOLDMAN SACHS INTERNATIONAL, AS ADMINISTRATIVE AGENT",1,financial_502,GOLDMAN SACHS LENDING PARTNERS LLC
"GOLUB CAPITAL MARKETS LLC, AS ADMINISTRATIVE AGENT",1,financial_503,GOLUB CAPITAL MARKETS LLC
GOOGLE INC.,1,financial_504,GOOGLE
"GORI, FRANK J",1,financial_4035,GORI FRANK J
"GRANITE VENTURES, LLC, ON BEHALF OF ADOBE VENTURES IV AND GRANITE VENTURES LLC",1,financial_107,GRANITE VENTURES LLC
"GREENLEAF CAPITAL, INC.",1,financial_4057,GREENLEAF CAPITAL INC
"GREY, R. G.",1,financial_4061,GREY R G
"GROSVENOR SPECIAL VENTURES IV, LP",1,financial_4069,GROSVENOR SPECIAL VENTURES IV LP
"GROTECH PARTNERS V, L.P.",1,financial_4070,GROTECH PARTNERS V LP
"GSCP RECOVERY (US), LLC",1,financial_4076,GSCP RECOVERY US LLC
GUGGENHEIM CORPORATE FUNDING,1,financial_515,GUGGENHEIM CORPORATE FUNDING LLC
"GUNNALLEN FINANCIAL, INC.",1,financial_4086,GUNNALLEN FINANCIAL INC
H&Q GUARANTY,1,financial_5609,H & Q GUARANTY
H&Q TRANSITION,1,financial_5611,H & Q TRANSITION
"HAERTL, HANS-GEORG",1,financial_4097,HAERTL HANS-GEORG
"HALT MEDICAL, INC.",1,financial_4102,HALT MEDICAL INC
HAMBRO INTERNATIONAL VENTURE FUND II,1,financial_518,HAMBRO INTERNATIONAL VENTURE FUND II
HAMBRO INTERNATIONAL VENTURE FUND OFFSHORE II,1,financial_518,HAMBRO INTERNATIONAL VENTURE FUND II
"HANCOCK MEZZANINE PARTNERS III, L.P.",1,financial_520,HANCOCK MEZZANINE PARTNERS III
"HAND, LAWRENCE C.",1,financial_4117,HAND LAWRENCE C
"HAO, XIAOLIN",1,financial_4129,HAO XIAOLIN
"HARRIS N.A. AS SUCCESSOR BY MERGER WITH HARRIS TRUST AND SAVINGS BANK, AS ADMINISTRATIVE AGENT",1,financial_526,HARRIS & SAVINGS BANK
"HARRIS N.A., AS ADMINISTRATIVE AGENT",1,financial_526,HARRIS & SAVINGS BANK
HARRIS TRUST AND SAVINGS BANK (ILLINOIS BANKING CORPORATION),1,financial_526,HARRIS & SAVINGS BANK
"HAWAII, UNIVERSITY OF",1,financial_4157,HAWAII UNIVERSITY OF
"HAWTHORN FINCO, LLC",1,financial_4159,HAWTHORN FINCO LLC
"HAYFIN SERVICES LLP, AS SECURITY AGENT AND TRUSTEE FOR THE SECURED PARTIES",1,financial_532,HAYFIN SERVICES
"HELLER FINANCIAL CORPORATION, AS AGENT",1,financial_541,HELLER FINANCIAL
"HELLER FINANCIAL INC., AS AGENT",1,financial_541,HELLER FINANCIAL
"HELLER, FINANCIAL, INC., AS AGENT",1,financial_541,HELLER FINANCIAL
"HERCULES CAPITAL, INC. (FKA HERCULES TECHNOLOGY GROWTH CAPITAL, INC.)",1,financial_544,HERCULES CAPITAL
HILBERT TECHOLOGY INC,1,financial_4209,HILBERT TECHOLOGY INC
"HILL, J. DONALD",1,financial_4211,HILL J DONALD
"HOBBITT INVESTMENTS, LLC",1,financial_4228,HOBBITT INVESTMENTS LLC
HORIZON TECHNOLOGY CORPORATION,1,financial_555,HORIZON TECHNOLOGY FINANCE CORP
"HORVATH, NATHAN A",1,financial_557,HORVATH NATHANA
"HOUSEHOLD COMMERCIAL FINANCIAL SERVICES, INC.",1,financial_558,HOUSEHOLD COMMERCIAL FINANCIAL SERVICES
"HOUSEHOLD COMMERCIAL FINANCIAL SERVICES, INC., A DELAWARE CORPORATION",1,financial_558,HOUSEHOLD COMMERCIAL FINANCIAL SERVICES
"HSBC BANK USA, NATIONAL ASSOCIATION, AS AGENT",1,financial_560,HSBC BANK USA NA
"HSBC BANK, USA, NATIONAL ASSOCIATION, SUCCESSOR TO MARINE MIDLAND BANK",1,financial_560,HSBC BANK USA NA
"HSBC BUSINESS CREDIT (USA), INC.",1,financial_561,HSBC BUSINESS CREDIT USA
"HUA, ZIHAO",1,financial_4264,HUA ZIHAO
HUDSON RESPIRATORY CARE INC,1,financial_4265,HUDSON RESPIRATORY CARE INC
"HUMAN, JASON",1,financial_4271,HUMAN JASON
"IBH-II, L.P.",1,financial_4284,IBH-II LP
IBJ SCHRODER BUSINESS CREDIT CORPORATION,1,financial_5628,IBJ SCHRODER BUSINESS CREDIT CORP
IBJ WHITEHALL BANK & TRUST COMPANY,1,financial_568,IBJ WHITEHALL BANK &
"IDANTA PARTNERS LTD., AS COLLATERAL AGENT ON BEHALF OF THE SECURED PARTIES",1,financial_570,IDANTA PARTNERS ON BEHALF OF THE SECURED PARTIES
"IDS LIFE INSURANCE COMPANY, AS COLLATERAL AGENT",1,financial_4300,IDS LIFE INSURANCE CO
"ILC DOVER LP (FORMERLY KNOWN AS ILC DOVER, INCORPORATED)",1,financial_4311,ILC DOVER LP FORMERLY KNOWNAS ILC DOVER INC
"IMAGE VAULT, LLC",1,financial_4314,IMAGE VAULT LLC
IMMY FUNDING LLC,1,financial_4319,IMMY FUNDING LLC
"IMPERIAL BANK, NOW KNOWN AS COMERICA BANK",1,financial_118,IMPERIAL BANK
INDSPEC CHEMICAL CORPORATION,1,financial_4327,INDSPEC CHEMICAL CORP
INF DOWNLOAD LIMITED PARTNERSHIP,1,financial_4332,INF DOWNLOAD LTD PARTNERSHIP
"INFLECTION POINT VENTURES II, L.P.",1,financial_4336,INFLECTION POINT VENTURES II LP
ING (U.S.) CAPITAL LLC,1,financial_575,ING CAPITAL LLC
INRANGE TECHNOLOGIES CORPORATION,1,financial_4349,INRANGE TECHNOLOGIES CORP
"INTERFACE, INC.",1,financial_4362,INTERFACE INC
INTERNAL REVENUE SERVICE,1,financial_4365,INTERNAL REVENUE SERVICE
"INTERNEURON PHARMACEUTICALS, INC.",1,financial_4375,INTERNEURON PHARMACEUTICALS INC
INVESTISSEMENT QUEBEC,1,financial_4377,INVESTISSEMENT QUEBEC
"IREFOIL CAPITAL CORPORATION OF CALIFORNIA, INC.",1,financial_4384,IREFOIL CAPITAL CORP OF CALIFORNIA INC
IROQUOIS CAPITAL LP,1,financial_4390,IROQUOIS CAPITAL OPPORTUNITY FUND
"IROQUOIS MASTER FUND, LTD",1,financial_591,IROQUOIS MASTER FUND
"IRVING TRUST COMPANY, AS COLLATERAL AGENT",1,financial_592,IRVING NEW YORK BANKING CORP
"ITT COMMERCIAL FINANCE CORP., A NEVADA CORP.",1,financial_593,ITT COMMERICAL FINANCE CORP
J P MORGAN CHASE BANK,1,financial_605,JP MORGAN CHASE BANK NA
"J.P. MOGAN CHASE, N.A. (FORMERLY NBD BANK, N.A.)",1,financial_605,JP MORGAN CHASE BANK NA
J.P. MORGAN CHASE BANK N.A.,1,financial_605,JP MORGAN CHASE BANK NA
JACK-POST CORPORATION,1,financial_4413,JACK-POST CORP
"JAPAN INFORMATION PROCESSING SERVICE CO., LTD.",1,financial_4423,JAPAN INFORMATION PROCESSING SERVICE CO LTD
"JERUSALEM VENTURE PARTNERS ENTREPRENEURS FUND IV, L.P.",1,financial_602,JERUSALEM VENTURE PARTNERS IV
"JERUSALEM VENTURE PARTNERS IV (ISRAEL), L.P.",1,financial_602,JERUSALEM VENTURE PARTNERS IV
"JERUSALEM VENTURE PARTNERS IV, L.P.",1,financial_602,JERUSALEM VENTURE PARTNERS IV
"JERUSALEM VENTURE PARTNERS IV-A, L.P.",1,financial_602,JERUSALEM VENTURE PARTNERS IV
"JHW GREENTREE CAPITAL, L.P.",1,financial_4439,JHW GREENTREE CAPITAL LP
JOHN J. COLTON,1,financial_4448,JOHN J COLTON
JOHNSON & JOHNSON DEVELOPMENT CORPORATION,1,financial_604,JOHNSON & JOHNSON INNOVATION - JJDC
"JONES, JEFFREY L.",1,financial_4459,JONES JEFFREY L
"JP MORGAN CHASE BANK, C/O J.P. MORGAN BUSINESS CREDIT CORPORATION",1,financial_605,JP MORGAN CHASE BANK NA
"JP MORGAN CHASE BANK, N.A. AS SUCCESSOR TO THE CHASE MANHATTAN BANK",1,financial_605,JP MORGAN CHASE BANK NA
"JP MORGAN CHASE, N.A.",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHAS BANK, N.A., AS ADMINISTRATIVE AGENT",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK (F/K/A THE CHASE MANHATTAN BANK AND SUBSEQUENTLY, JPMORGAN CHASE BANK)",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, F/K/A THE CHASE MANHATTAN BANK",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A. (SUCCESSOR IN MERGER TO BANK ONE, N.A.) (MAIN OFFICE CHICAGO)",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A. AS COLLATERAL AGENT",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A. AS SUCCESSOR TO CHEMICAL BANK NEW JERSEY, N.A.",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A. SUCCESSOR BY MERGER TO BANK ONE, N.A. AS SUCCESSOR BY MERGER TO BANK ONE, WISCONSIN",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., AS ADMINISTRATIVE AGENT (FORMERLY KNOWN AS THE CHASE MANHATTAN BANK AND JPMORGAN CHASE BANK)",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., AS ASSIGNOR",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., AS EXISTING ADMINISTRATIVE AGENT FOR THE LENDERS",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., AS SUCCESSOR IN INTEREST TO BANK ONE",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., AS SUCCESSOR TO CHEMICAL BANK",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., FORMERLY KNOWN AS JPMORGAN CHASE BANK",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., FORMERLY THE CHASE MANHATTAN BANK",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., TORONTO BRANCH, AS CANADIAN ADMINISTATIVE AGENT AND CANADIAN COLLATERAL AGENT",1,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., TORONTO BRANCH, AS CANADIAN ADMINISTRATIVE AGENT AND CANADIAN COLLATERAL AGENT",1,financial_605,JP MORGAN CHASE BANK NA
JSP INTERNATIONAL LLC,1,financial_4473,JSP INTERNATIONAL LLC
"KANA SOFTWARE, INC.",1,financial_4496,KANA SOFTWARE INC
"KAYNE SENIOR CREDIT III LOANCO, LLC, AS ADMINISTRATIVE AGENT",1,financial_607,KAYNE SENIOR CREDIT III LOANCO LLC
"KCAP MANAGEMENT, LLC",1,financial_4511,KCAP MANAGEMENT LLC
"KELTIC FINANCIAL PARTNERS II, LP",1,financial_610,KELTIC FINANCIAL PARTNERS
KEYBANK NATIONAL ASSOCIATION AS SUCCESSOR IN INTEREST TO SOCIETY NATIONAL BANK,1,financial_613,KEYBANK NA
"KIBLE, DIETER",1,financial_4533,KIBLE DIETER
"KIM, JAE W.",1,financial_4537,KIM JAE W
"KINETIC VENTURES, LLC",1,financial_4538,KINETIC VENTURES LLC
"KNOBBE MARTENS OLSON & BEAR, LLP",1,financial_620,KNOBBE MARTENS OLSON & BEAR
"KNOBBE, MARTEN, OLSON & BEAR, LLP",1,financial_620,KNOBBE MARTENS OLSON & BEAR
"KNOBBE, MARTENS, OLSON & BEAR LLP",1,financial_620,KNOBBE MARTENS OLSON & BEAR
"KNOBBE, MARTENS, OLSON, & BEAR, LLP",1,financial_620,KNOBBE MARTENS OLSON & BEAR
"KONTGES, HERBERT",1,financial_4572,KONTGES HERBERT
"KPCB HOLDINGS, INC., AS NOMINEE",1,financial_624,KPCB HOLDINGS NOMINEE
KREOS CAPITAL VI (EXPERT FUND) LP,1,financial_627,KREOS CAPITAL IV EXPERT FUND
KREOSS CAPITAL III (LUXEMBOURG) SARL,1,financial_4580,KREOSS CAPITAL III LUXEMBOURG SARL
"KT VENTURE GROUP, L.L.C.",1,financial_628,KT VENTURE GROUP LLC
"KWAI FINANCIAL, INC.",1,financial_4585,KWAI FINANCIAL INC
LA QUERENCIA PARTNERS,1,financial_4592,LA QUERENCIA PARTNERS
LADATECH LLC,1,financial_4594,LADATECH LLC
"LAMSON & SESSIONS CO., THE",1,financial_4604,LAMSON & SESSIONS CO
LASALLA NATIONAL ASSOCIATION F/K/A LASALLE NATIONAL BANK,1,financial_4618,LASALLA NA F K A LASALLE NATIONAL BANK
LASALLE BANK NATIONAL ASSOCIATION F/K/A LASALLE NATIONAL BANK,1,financial_636,LASALLE BANK NA
LASALLE BANK NATIONAL ASSOCIATION FKA LASALLE NATIONAL BANK,1,financial_636,LASALLE BANK NA
"LASALLE BANK NATIONAL ASSOCIATION, ADMINISTRATIVE AGENT",1,financial_636,LASALLE BANK NA
"LASALLE BANK NATIONAL ASSOCIATION, AS ADMINISTRATIVE AGENT",1,financial_636,LASALLE BANK NA
"LASALLE BANK NATIONAL ASSOCIATION, AS AGENT",1,financial_636,LASALLE BANK NA
"LASALLE BANK NATIONAL ASSOICATION, F/K/A LASALLE NATIONAL BANK",1,financial_636,LASALLE BANK NA
"LASALLE BUSINESS CREDIT, LLC, AS AGENT FOR STANDARD FEDERAL BANK NATIONAL ASSOCIATION (AS SUCCESSOR TO MICHIGAN NATIONAL BANK, AS SUCCESSOR TO MELLON BANK, N.A.)",1,financial_637,LASALLE BUSINESS CREDIT
"LASALLE NATIONAL BANK (AS AGENT) N/K/A BANK OF AMERICA, N.A.",1,financial_636,LASALLE BANK NA
LATE STAGE FUND 1990,1,financial_638,LATE STAGE FUND 1990
LATE STAGE FUND 1991,1,financial_638,LATE STAGE FUND 1990
"LATERAL U.S. CREDIT OPPORTUNITIES FUND, L.P.",1,financial_4622,LATERAL US CREDIT OPPORTUNITIES FUND LP
"LAUDER, GARY",1,financial_4624,LAUDER GARY
"LAUDER, LEONARD",1,financial_4625,LAUDER LEONARD
"LAUER, MARK A.",1,financial_4626,LAUER MARK A
"LAUKIEN, DIRK",1,financial_4627,LAUKIEN DIRK
"LBC CREDIT PARTNERS III, LP, AS AGENT",1,financial_642,LBC CREDIT PARTNERS III
"LBC CREDIT PARTNERS, L.P., AS ADMINISTRATIVE AGENT",1,financial_642,LBC CREDIT PARTNERS III
"LEAVITT-COVINGTON VENTURES, LLC",1,financial_4641,LEAVITT-COVINGTON VENTURES LLC
"LEHMKUHL, ALFRED",1,financial_4648,LEHMKUHL ALFRED
"LEHR, SETH",1,financial_4649,LEHR SETH
"LEXINGTON VENTURES, LLC",1,financial_4672,LEXINGTON VENTURES LLC
